DateTime,,,,,Ident,Secs,TX,RX
20180424151833,,,,,5,167.0-168.0,130830,1046640
20180424151833,,,,,6,167.0-168.0,130830,1046640
20180424151833,,,,,-1,167.0-168.0,652679,5221432
20180424151834,,,,,7,168.0-169.0,132300,1058400
20180424151834,,,,,3,168.0-169.0,132300,1058400
20180424151834,,,,,4,168.0-169.0,132300,1058400
20180424151834,,,,,5,168.0-169.0,130829,1046632
20180424151834,,,,,6,168.0-169.0,132300,1058400
20180424151834,,,,,-1,168.0-169.0,660029,5280232
20180424151835,,,,,7,169.0-170.0,129359,1034872
20180424151835,,,,,3,169.0-170.0,130830,1046640
20180424151835,,,,,4,169.0-170.0,130830,1046640
20180424151835,,,,,5,169.0-170.0,130830,1046640
20180424151835,,,,,6,169.0-170.0,130830,1046640
20180424151835,,,,,-1,169.0-170.0,652679,5221432
20180424151836,,,,,7,170.0-171.0,130830,1046640
20180424151836,,,,,3,170.0-171.0,129359,1034872
20180424151836,,,,,4,170.0-171.0,130830,1046640
20180424151836,,,,,5,170.0-171.0,130830,1046640
20180424151836,,,,,6,170.0-171.0,130830,1046640
20180424151836,,,,,-1,170.0-171.0,652679,5221432
20180424151837,,,,,7,171.0-172.0,130830,1046640
20180424151837,,,,,3,171.0-172.0,129359,1034872
20180424151837,,,,,4,171.0-172.0,130830,1046640
20180424151837,,,,,5,171.0-172.0,130830,1046640
20180424151837,,,,,6,171.0-172.0,130830,1046640
20180424151837,,,,,-1,171.0-172.0,652679,5221432
20180424151838,,,,,7,172.0-173.0,130830,1046640
20180424151838,,,,,3,172.0-173.0,130830,1046640
20180424151838,,,,,4,172.0-173.0,130830,1046640
20180424151838,,,,,5,172.0-173.0,130830,1046640
20180424151838,,,,,6,172.0-173.0,129359,1034872
20180424151838,,,,,-1,172.0-173.0,652679,5221432
20180424151839,,,,,7,173.0-174.0,130830,1046640
20180424151839,,,,,3,173.0-174.0,130830,1046640
20180424151839,,,,,4,173.0-174.0,130830,1046640
20180424151839,,,,,5,173.0-174.0,130830,1046640
20180424151839,,,,,6,173.0-174.0,129359,1034872
20180424151839,,,,,-1,173.0-174.0,652679,5221432
20180424151840,,,,,7,174.0-175.0,132300,1058400
20180424151840,,,,,3,174.0-175.0,132300,1058400
20180424151840,,,,,4,174.0-175.0,132300,1058400
20180424151840,,,,,5,174.0-175.0,130829,1046632
20180424151840,,,,,6,174.0-175.0,132300,1058400
20180424151840,,,,,-1,174.0-175.0,660029,5280232
20180424151841,,,,,7,175.0-176.0,130830,1046640
20180424151841,,,,,3,175.0-176.0,129359,1034872
20180424151841,,,,,4,175.0-176.0,130830,1046640
20180424151841,,,,,5,175.0-176.0,130830,1046640
20180424151841,,,,,6,175.0-176.0,130830,1046640
20180424151841,,,,,-1,175.0-176.0,652679,5221432
20180424151842,,,,,7,176.0-177.0,130830,1046640
20180424151842,,,,,3,176.0-177.0,130830,1046640
20180424151842,,,,,4,176.0-177.0,130830,1046640
20180424151842,,,,,5,176.0-177.0,130830,1046640
20180424151842,,,,,6,176.0-177.0,129359,1034872
20180424151842,,,,,-1,176.0-177.0,652679,5221432
20180424151843,,,,,7,177.0-178.0,130830,1046640
20180424151843,,,,,3,177.0-178.0,129359,1034872
20180424151843,,,,,4,177.0-178.0,130830,1046640
20180424151843,,,,,5,177.0-178.0,130830,1046640
20180424151843,,,,,6,177.0-178.0,130830,1046640
20180424151843,,,,,-1,177.0-178.0,652679,5221432
20180424151844,,,,,7,178.0-179.0,130830,1046640
20180424151844,,,,,3,178.0-179.0,129359,1034872
20180424151844,,,,,4,178.0-179.0,130830,1046640
20180424151844,,,,,5,178.0-179.0,130830,1046640
20180424151844,,,,,6,178.0-179.0,130830,1046640
20180424151844,,,,,-1,178.0-179.0,652679,5221432
20180424151845,,,,,7,179.0-180.0,130830,1046640
20180424151845,,,,,3,179.0-180.0,130830,1046640
20180424151845,,,,,4,179.0-180.0,130830,1046640
20180424151845,,,,,5,179.0-180.0,129359,1034872
20180424151845,,,,,6,179.0-180.0,130830,1046640
20180424151845,,,,,-1,179.0-180.0,652679,5221432
20180424151846,,,,,7,180.0-181.0,132300,1058400
20180424151846,,,,,3,180.0-181.0,132300,1058400
20180424151846,,,,,4,180.0-181.0,130829,1046632
20180424151846,,,,,5,180.0-181.0,132300,1058400
20180424151846,,,,,6,180.0-181.0,132300,1058400
20180424151846,,,,,-1,180.0-181.0,660029,5280232
20180424151847,,,,,7,181.0-182.0,130830,1046640
20180424151847,,,,,3,181.0-182.0,130830,1046640
20180424151847,,,,,4,181.0-182.0,130830,1046640
20180424151847,,,,,5,181.0-182.0,130830,1046640
20180424151847,,,,,6,181.0-182.0,129359,1034872
20180424151847,,,,,-1,181.0-182.0,652679,5221432
20180424151848,,,,,7,182.0-183.0,130830,1046640
20180424151848,,,,,3,182.0-183.0,130830,1046640
20180424151848,,,,,4,182.0-183.0,130830,1046640
20180424151848,,,,,5,182.0-183.0,130830,1046640
20180424151848,,,,,6,182.0-183.0,129359,1034872
20180424151848,,,,,-1,182.0-183.0,652679,5221432
20180424151849,,,,,7,183.0-184.0,129359,1034872
20180424151849,,,,,3,183.0-184.0,130830,1046640
20180424151849,,,,,4,183.0-184.0,130830,1046640
20180424151849,,,,,5,183.0-184.0,130830,1046640
20180424151849,,,,,6,183.0-184.0,130830,1046640
20180424151849,,,,,-1,183.0-184.0,652679,5221432
20180424151850,,,,,7,184.0-185.0,130830,1046640
20180424151850,,,,,3,184.0-185.0,129359,1034872
20180424151850,,,,,4,184.0-185.0,130830,1046640
20180424151850,,,,,5,184.0-185.0,130830,1046640
20180424151850,,,,,6,184.0-185.0,130830,1046640
20180424151850,,,,,-1,184.0-185.0,652679,5221432
20180424151851,,,,,7,185.0-186.0,130830,1046640
20180424151851,,,,,3,185.0-186.0,130830,1046640
20180424151851,,,,,4,185.0-186.0,130830,1046640
20180424151851,,,,,5,185.0-186.0,130830,1046640
20180424151851,,,,,6,185.0-186.0,129359,1034872
20180424151851,,,,,-1,185.0-186.0,652679,5221432
20180424151852,,,,,7,186.0-187.0,132300,1058400
20180424151852,,,,,3,186.0-187.0,132300,1058400
20180424151852,,,,,4,186.0-187.0,130829,1046632
20180424151852,,,,,5,186.0-187.0,132300,1058400
20180424151852,,,,,6,186.0-187.0,132300,1058400
20180424151852,,,,,-1,186.0-187.0,660029,5280232
20180424151853,,,,,7,187.0-188.0,130830,1046640
20180424151853,,,,,3,187.0-188.0,129359,1034872
20180424151853,,,,,4,187.0-188.0,130830,1046640
20180424151853,,,,,5,187.0-188.0,130830,1046640
20180424151853,,,,,6,187.0-188.0,130830,1046640
20180424151853,,,,,-1,187.0-188.0,652679,5221432
20180424151854,,,,,7,188.0-189.0,129359,1034872
20180424151854,,,,,3,188.0-189.0,130830,1046640
20180424151854,,,,,4,188.0-189.0,130830,1046640
20180424151854,,,,,5,188.0-189.0,130830,1046640
20180424151854,,,,,6,188.0-189.0,130830,1046640
20180424151854,,,,,-1,188.0-189.0,652679,5221432
20180424151855,,,,,7,189.0-190.0,129359,1034872
20180424151855,,,,,3,189.0-190.0,130830,1046640
20180424151855,,,,,4,189.0-190.0,130830,1046640
20180424151855,,,,,5,189.0-190.0,130830,1046640
20180424151855,,,,,6,189.0-190.0,130830,1046640
20180424151855,,,,,-1,189.0-190.0,652679,5221432
20180424151856,,,,,7,190.0-191.0,130830,1046640
20180424151856,,,,,3,190.0-191.0,130830,1046640
20180424151856,,,,,4,190.0-191.0,130830,1046640
20180424151856,,,,,5,190.0-191.0,129359,1034872
20180424151856,,,,,6,190.0-191.0,130830,1046640
20180424151856,,,,,-1,190.0-191.0,652679,5221432
20180424151857,,,,,7,191.0-192.0,130830,1046640
20180424151857,,,,,3,191.0-192.0,129359,1034872
20180424151857,,,,,4,191.0-192.0,130830,1046640
20180424151857,,,,,5,191.0-192.0,130830,1046640
20180424151857,,,,,6,191.0-192.0,130830,1046640
20180424151857,,,,,-1,191.0-192.0,652679,5221432
20180424151858,,,,,7,192.0-193.0,130829,1046632
20180424151858,,,,,3,192.0-193.0,132300,1058400
20180424151858,,,,,4,192.0-193.0,132300,1058400
20180424151858,,,,,5,192.0-193.0,132300,1058400
20180424151858,,,,,6,192.0-193.0,132300,1058400
20180424151858,,,,,-1,192.0-193.0,660029,5280232
20180424151859,,,,,7,193.0-194.0,130830,1046640
20180424151859,,,,,3,193.0-194.0,130830,1046640
20180424151859,,,,,4,193.0-194.0,130830,1046640
20180424151859,,,,,5,193.0-194.0,130830,1046640
20180424151859,,,,,6,193.0-194.0,129359,1034872
20180424151859,,,,,-1,193.0-194.0,652679,5221432
20180424151900,,,,,7,194.0-195.0,130830,1046640
20180424151900,,,,,3,194.0-195.0,130830,1046640
20180424151900,,,,,4,194.0-195.0,130830,1046640
20180424151900,,,,,5,194.0-195.0,130830,1046640
20180424151900,,,,,6,194.0-195.0,129359,1034872
20180424151900,,,,,-1,194.0-195.0,652679,5221432
20180424151901,,,,,7,195.0-196.0,130830,1046640
20180424151901,,,,,3,195.0-196.0,130830,1046640
20180424151901,,,,,4,195.0-196.0,129359,1034872
20180424151901,,,,,5,195.0-196.0,130830,1046640
20180424151901,,,,,6,195.0-196.0,130830,1046640
20180424151901,,,,,-1,195.0-196.0,652679,5221432
20180424151902,,,,,7,196.0-197.0,130830,1046640
20180424151902,,,,,3,196.0-197.0,130830,1046640
20180424151902,,,,,4,196.0-197.0,130830,1046640
20180424151902,,,,,5,196.0-197.0,129359,1034872
20180424151902,,,,,6,196.0-197.0,130830,1046640
20180424151902,,,,,-1,196.0-197.0,652679,5221432
20180424151903,,,,,7,197.0-198.0,130830,1046640
20180424151903,,,,,3,197.0-198.0,130830,1046640
20180424151903,,,,,4,197.0-198.0,129359,1034872
20180424151903,,,,,5,197.0-198.0,130830,1046640
20180424151903,,,,,6,197.0-198.0,130830,1046640
20180424151903,,,,,-1,197.0-198.0,652679,5221432
20180424151904,,,,,7,198.0-199.0,132300,1058400
20180424151904,,,,,3,198.0-199.0,132300,1058400
20180424151904,,,,,4,198.0-199.0,132300,1058400
20180424151904,,,,,5,198.0-199.0,132300,1058400
20180424151904,,,,,6,198.0-199.0,130829,1046632
20180424151904,,,,,-1,198.0-199.0,660029,5280232
20180424151905,,,,,7,199.0-200.0,130830,1046640
20180424151905,,,,,3,199.0-200.0,129359,1034872
20180424151905,,,,,4,199.0-200.0,130830,1046640
20180424151905,,,,,5,199.0-200.0,130830,1046640
20180424151905,,,,,6,199.0-200.0,130830,1046640
20180424151905,,,,,-1,199.0-200.0,652679,5221432
20180424151906,,,,,7,200.0-201.0,130830,1046640
20180424151906,,,,,3,200.0-201.0,130830,1046640
20180424151906,,,,,4,200.0-201.0,130830,1046640
20180424151906,,,,,5,200.0-201.0,129359,1034872
20180424151906,,,,,6,200.0-201.0,130830,1046640
20180424151906,,,,,-1,200.0-201.0,652679,5221432
20180424151907,,,,,7,201.0-202.0,130830,1046640
20180424151907,,,,,3,201.0-202.0,130830,1046640
20180424151907,,,,,4,201.0-202.0,129359,1034872
20180424151907,,,,,5,201.0-202.0,130830,1046640
20180424151907,,,,,6,201.0-202.0,130830,1046640
20180424151907,,,,,-1,201.0-202.0,652679,5221432
20180424151908,,,,,7,202.0-203.0,130830,1046640
20180424151908,,,,,3,202.0-203.0,130830,1046640
20180424151908,,,,,4,202.0-203.0,129359,1034872
20180424151908,,,,,5,202.0-203.0,130830,1046640
20180424151908,,,,,6,202.0-203.0,130830,1046640
20180424151908,,,,,-1,202.0-203.0,652679,5221432
20180424151909,,,,,7,203.0-204.0,130830,1046640
20180424151909,,,,,3,203.0-204.0,130830,1046640
20180424151909,,,,,4,203.0-204.0,130830,1046640
20180424151909,,,,,5,203.0-204.0,129359,1034872
20180424151909,,,,,6,203.0-204.0,130830,1046640
20180424151909,,,,,-1,203.0-204.0,652679,5221432
20180424151910,,,,,7,204.0-205.0,132300,1058400
20180424151910,,,,,3,204.0-205.0,132300,1058400
20180424151910,,,,,4,204.0-205.0,132300,1058400
20180424151910,,,,,5,204.0-205.0,132300,1058400
20180424151910,,,,,6,204.0-205.0,130829,1046632
20180424151910,,,,,-1,204.0-205.0,660029,5280232
20180424151911,,,,,7,205.0-206.0,130830,1046640
20180424151911,,,,,3,205.0-206.0,130830,1046640
20180424151911,,,,,4,205.0-206.0,130830,1046640
20180424151911,,,,,5,205.0-206.0,130830,1046640
20180424151911,,,,,6,205.0-206.0,129359,1034872
20180424151911,,,,,-1,205.0-206.0,652679,5221432
20180424151912,,,,,7,206.0-207.0,130830,1046640
20180424151912,,,,,3,206.0-207.0,130830,1046640
20180424151912,,,,,4,206.0-207.0,129359,1034872
20180424151912,,,,,5,206.0-207.0,130830,1046640
20180424151912,,,,,6,206.0-207.0,130830,1046640
20180424151912,,,,,-1,206.0-207.0,652679,5221432
20180424151913,,,,,7,207.0-208.0,130830,1046640
20180424151913,,,,,3,207.0-208.0,130830,1046640
20180424151913,,,,,4,207.0-208.0,129359,1034872
20180424151913,,,,,5,207.0-208.0,130830,1046640
20180424151913,,,,,6,207.0-208.0,130830,1046640
20180424151913,,,,,-1,207.0-208.0,652679,5221432
20180424151914,,,,,7,208.0-209.0,129359,1034872
20180424151914,,,,,3,208.0-209.0,130830,1046640
20180424151914,,,,,4,208.0-209.0,130830,1046640
20180424151914,,,,,5,208.0-209.0,130830,1046640
20180424151914,,,,,6,208.0-209.0,130830,1046640
20180424151914,,,,,-1,208.0-209.0,652679,5221432
20180424151915,,,,,7,209.0-210.0,130830,1046640
20180424151915,,,,,3,209.0-210.0,130830,1046640
20180424151915,,,,,4,209.0-210.0,130830,1046640
20180424151915,,,,,5,209.0-210.0,130830,1046640
20180424151915,,,,,6,209.0-210.0,129359,1034872
20180424151915,,,,,-1,209.0-210.0,652679,5221432
20180424151916,,,,,7,210.0-211.0,132300,1058400
20180424151916,,,,,3,210.0-211.0,132300,1058400
20180424151916,,,,,4,210.0-211.0,132300,1058400
20180424151916,,,,,5,210.0-211.0,132300,1058400
20180424151916,,,,,6,210.0-211.0,130829,1046632
20180424151916,,,,,-1,210.0-211.0,660029,5280232
20180424151917,,,,,7,211.0-212.0,130830,1046640
20180424151917,,,,,3,211.0-212.0,130830,1046640
20180424151917,,,,,4,211.0-212.0,130830,1046640
20180424151917,,,,,5,211.0-212.0,130830,1046640
20180424151917,,,,,6,211.0-212.0,129359,1034872
20180424151917,,,,,-1,211.0-212.0,652679,5221432
20180424151918,,,,,7,212.0-213.0,130830,1046640
20180424151918,,,,,3,212.0-213.0,129359,1034872
20180424151918,,,,,4,212.0-213.0,130830,1046640
20180424151918,,,,,5,212.0-213.0,130830,1046640
20180424151918,,,,,6,212.0-213.0,130830,1046640
20180424151918,,,,,-1,212.0-213.0,652679,5221432
20180424151919,,,,,7,213.0-214.0,130830,1046640
20180424151919,,,,,3,213.0-214.0,130830,1046640
20180424151919,,,,,4,213.0-214.0,129359,1034872
20180424151919,,,,,5,213.0-214.0,130830,1046640
20180424151919,,,,,6,213.0-214.0,130830,1046640
20180424151919,,,,,-1,213.0-214.0,652679,5221432
20180424151920,,,,,7,214.0-215.0,130830,1046640
20180424151920,,,,,3,214.0-215.0,129359,1034872
20180424151920,,,,,4,214.0-215.0,130830,1046640
20180424151920,,,,,5,214.0-215.0,130830,1046640
20180424151920,,,,,6,214.0-215.0,130830,1046640
20180424151920,,,,,-1,214.0-215.0,652679,5221432
20180424151921,,,,,7,215.0-216.0,130830,1046640
20180424151921,,,,,3,215.0-216.0,129359,1034872
20180424151921,,,,,4,215.0-216.0,130830,1046640
20180424151921,,,,,5,215.0-216.0,130830,1046640
20180424151921,,,,,6,215.0-216.0,130830,1046640
20180424151921,,,,,-1,215.0-216.0,652679,5221432
20180424151922,,,,,7,216.0-217.0,132300,1058400
20180424151922,,,,,3,216.0-217.0,132300,1058400
20180424151922,,,,,4,216.0-217.0,132300,1058400
20180424151922,,,,,5,216.0-217.0,130829,1046632
20180424151922,,,,,6,216.0-217.0,132300,1058400
20180424151922,,,,,-1,216.0-217.0,660029,5280232
20180424151923,,,,,7,217.0-218.0,130830,1046640
20180424151923,,,,,3,217.0-218.0,130830,1046640
20180424151923,,,,,4,217.0-218.0,130830,1046640
20180424151923,,,,,5,217.0-218.0,130830,1046640
20180424151923,,,,,6,217.0-218.0,129359,1034872
20180424151923,,,,,-1,217.0-218.0,652679,5221432
20180424151924,,,,,7,218.0-219.0,129359,1034872
20180424151924,,,,,3,218.0-219.0,130830,1046640
20180424151924,,,,,4,218.0-219.0,130830,1046640
20180424151924,,,,,5,218.0-219.0,130830,1046640
20180424151924,,,,,6,218.0-219.0,130830,1046640
20180424151924,,,,,-1,218.0-219.0,652679,5221432
20180424151925,,,,,7,219.0-220.0,129359,1034872
20180424151925,,,,,3,219.0-220.0,130830,1046640
20180424151925,,,,,4,219.0-220.0,130830,1046640
20180424151925,,,,,5,219.0-220.0,130830,1046640
20180424151925,,,,,6,219.0-220.0,130830,1046640
20180424151925,,,,,-1,219.0-220.0,652679,5221432
20180424151926,,,,,7,220.0-221.0,130830,1046640
20180424151926,,,,,3,220.0-221.0,130830,1046640
20180424151926,,,,,4,220.0-221.0,130830,1046640
20180424151926,,,,,5,220.0-221.0,129359,1034872
20180424151926,,,,,6,220.0-221.0,130830,1046640
20180424151926,,,,,-1,220.0-221.0,652679,5221432
20180424151927,,,,,7,221.0-222.0,130830,1046640
20180424151927,,,,,3,221.0-222.0,130830,1046640
20180424151927,,,,,4,221.0-222.0,129359,1034872
20180424151927,,,,,5,221.0-222.0,130830,1046640
20180424151927,,,,,6,221.0-222.0,130830,1046640
20180424151927,,,,,-1,221.0-222.0,652679,5221432
20180424151928,,,,,7,222.0-223.0,132300,1058400
20180424151928,,,,,3,222.0-223.0,132300,1058400
20180424151928,,,,,4,222.0-223.0,130829,1046632
20180424151928,,,,,5,222.0-223.0,132300,1058400
20180424151928,,,,,6,222.0-223.0,132300,1058400
20180424151928,,,,,-1,222.0-223.0,660029,5280232
20180424151929,,,,,7,223.0-224.0,129359,1034872
20180424151929,,,,,3,223.0-224.0,130830,1046640
20180424151929,,,,,4,223.0-224.0,130830,1046640
20180424151929,,,,,5,223.0-224.0,130830,1046640
20180424151929,,,,,6,223.0-224.0,130830,1046640
20180424151929,,,,,-1,223.0-224.0,652679,5221432
20180424151930,,,,,7,224.0-225.0,130830,1046640
20180424151930,,,,,3,224.0-225.0,130830,1046640
20180424151930,,,,,4,224.0-225.0,130830,1046640
20180424151930,,,,,5,224.0-225.0,130830,1046640
20180424151930,,,,,6,224.0-225.0,129359,1034872
20180424151930,,,,,-1,224.0-225.0,652679,5221432
20180424151931,,,,,7,225.0-226.0,130830,1046640
20180424151931,,,,,3,225.0-226.0,130830,1046640
20180424151931,,,,,4,225.0-226.0,129359,1034872
20180424151931,,,,,5,225.0-226.0,130830,1046640
20180424151931,,,,,6,225.0-226.0,130830,1046640
20180424151931,,,,,-1,225.0-226.0,652679,5221432
20180424151932,,,,,7,226.0-227.0,130830,1046640
20180424151932,,,,,3,226.0-227.0,130830,1046640
20180424151932,,,,,4,226.0-227.0,129359,1034872
20180424151932,,,,,5,226.0-227.0,130830,1046640
20180424151932,,,,,6,226.0-227.0,130830,1046640
20180424151932,,,,,-1,226.0-227.0,652679,5221432
20180424151933,,,,,7,227.0-228.0,129359,1034872
20180424151933,,,,,3,227.0-228.0,130830,1046640
20180424151933,,,,,4,227.0-228.0,130830,1046640
20180424151933,,,,,5,227.0-228.0,130830,1046640
20180424151933,,,,,6,227.0-228.0,130830,1046640
20180424151933,,,,,-1,227.0-228.0,652679,5221432
20180424151934,,,,,7,228.0-229.0,132300,1058400
20180424151934,,,,,3,228.0-229.0,132300,1058400
20180424151934,,,,,4,228.0-229.0,132300,1058400
20180424151934,,,,,5,228.0-229.0,132300,1058400
20180424151934,,,,,6,228.0-229.0,130829,1046632
20180424151934,,,,,-1,228.0-229.0,660029,5280232
20180424151935,,,,,7,229.0-230.0,130830,1046640
20180424151935,,,,,3,229.0-230.0,130830,1046640
20180424151935,,,,,4,229.0-230.0,130830,1046640
20180424151935,,,,,5,229.0-230.0,130830,1046640
20180424151935,,,,,6,229.0-230.0,129359,1034872
20180424151935,,,,,-1,229.0-230.0,652679,5221432
20180424151936,,,,,7,230.0-231.0,130830,1046640
20180424151936,,,,,3,230.0-231.0,130830,1046640
20180424151936,,,,,4,230.0-231.0,129359,1034872
20180424151936,,,,,5,230.0-231.0,130830,1046640
20180424151936,,,,,6,230.0-231.0,130830,1046640
20180424151936,,,,,-1,230.0-231.0,652679,5221432
20180424151937,,,,,7,231.0-232.0,130830,1046640
20180424151937,,,,,3,231.0-232.0,129359,1034872
20180424151937,,,,,4,231.0-232.0,130830,1046640
20180424151937,,,,,5,231.0-232.0,130830,1046640
20180424151937,,,,,6,231.0-232.0,130830,1046640
20180424151937,,,,,-1,231.0-232.0,652679,5221432
20180424151938,,,,,7,232.0-233.0,130830,1046640
20180424151938,,,,,3,232.0-233.0,130830,1046640
20180424151938,,,,,4,232.0-233.0,129359,1034872
20180424151938,,,,,5,232.0-233.0,130830,1046640
20180424151938,,,,,6,232.0-233.0,130830,1046640
20180424151938,,,,,-1,232.0-233.0,652679,5221432
20180424151939,,,,,7,233.0-234.0,129359,1034872
20180424151939,,,,,3,233.0-234.0,130830,1046640
20180424151939,,,,,4,233.0-234.0,130830,1046640
20180424151939,,,,,5,233.0-234.0,130830,1046640
20180424151939,,,,,6,233.0-234.0,130830,1046640
20180424151939,,,,,-1,233.0-234.0,652679,5221432
20180424151940,,,,,7,234.0-235.0,132300,1058400
20180424151940,,,,,3,234.0-235.0,132300,1058400
20180424151940,,,,,4,234.0-235.0,130829,1046632
20180424151940,,,,,5,234.0-235.0,132300,1058400
20180424151940,,,,,6,234.0-235.0,132300,1058400
20180424151940,,,,,-1,234.0-235.0,660029,5280232
20180424151941,,,,,7,235.0-236.0,130830,1046640
20180424151941,,,,,3,235.0-236.0,130830,1046640
20180424151941,,,,,4,235.0-236.0,129359,1034872
20180424151941,,,,,5,235.0-236.0,130830,1046640
20180424151941,,,,,6,235.0-236.0,130830,1046640
20180424151941,,,,,-1,235.0-236.0,652679,5221432
20180424151942,,,,,7,236.0-237.0,130830,1046640
20180424151942,,,,,3,236.0-237.0,130830,1046640
20180424151942,,,,,4,236.0-237.0,129359,1034872
20180424151942,,,,,6,236.0-237.0,130830,1046640
20180424151942,,,,,5,236.0-237.0,130830,1046640
20180424151942,,,,,-1,236.0-237.0,652679,5221432
20180424151943,,,,,7,237.0-238.0,130830,1046640
20180424151943,,,,,3,237.0-238.0,130830,1046640
20180424151943,,,,,4,237.0-238.0,129359,1034872
20180424151943,,,,,5,237.0-238.0,130830,1046640
20180424151943,,,,,6,237.0-238.0,130830,1046640
20180424151943,,,,,-1,237.0-238.0,652679,5221432
20180424151944,,,,,7,238.0-239.0,130830,1046640
20180424151944,,,,,3,238.0-239.0,129359,1034872
20180424151944,,,,,4,238.0-239.0,130830,1046640
20180424151944,,,,,5,238.0-239.0,130830,1046640
20180424151944,,,,,6,238.0-239.0,130830,1046640
20180424151944,,,,,-1,238.0-239.0,652679,5221432
20180424151945,,,,,7,239.0-240.0,130830,1046640
20180424151945,,,,,3,239.0-240.0,129359,1034872
20180424151945,,,,,4,239.0-240.0,130830,1046640
20180424151945,,,,,5,239.0-240.0,130830,1046640
20180424151945,,,,,6,239.0-240.0,130830,1046640
20180424151945,,,,,-1,239.0-240.0,652679,5221432
20180424151946,,,,,7,240.0-241.0,130829,1046632
20180424151946,,,,,3,240.0-241.0,132300,1058400
20180424151946,,,,,4,240.0-241.0,132300,1058400
20180424151946,,,,,5,240.0-241.0,132300,1058400
20180424151946,,,,,6,240.0-241.0,132300,1058400
20180424151946,,,,,-1,240.0-241.0,660029,5280232
20180424151947,,,,,7,241.0-242.0,130830,1046640
20180424151947,,,,,3,241.0-242.0,129359,1034872
20180424151947,,,,,4,241.0-242.0,130830,1046640
20180424151947,,,,,5,241.0-242.0,130830,1046640
20180424151947,,,,,6,241.0-242.0,130830,1046640
20180424151947,,,,,-1,241.0-242.0,652679,5221432
20180424151948,,,,,7,242.0-243.0,130830,1046640
20180424151948,,,,,3,242.0-243.0,130830,1046640
20180424151948,,,,,4,242.0-243.0,130830,1046640
20180424151948,,,,,5,242.0-243.0,129359,1034872
20180424151948,,,,,6,242.0-243.0,130830,1046640
20180424151948,,,,,-1,242.0-243.0,652679,5221432
20180424151949,,,,,7,243.0-244.0,129359,1034872
20180424151949,,,,,3,243.0-244.0,130830,1046640
20180424151949,,,,,4,243.0-244.0,130830,1046640
20180424151949,,,,,5,243.0-244.0,130830,1046640
20180424151949,,,,,6,243.0-244.0,130830,1046640
20180424151949,,,,,-1,243.0-244.0,652679,5221432
20180424151950,,,,,7,244.0-245.0,129359,1034872
20180424151950,,,,,3,244.0-245.0,130830,1046640
20180424151950,,,,,4,244.0-245.0,130830,1046640
20180424151950,,,,,5,244.0-245.0,130830,1046640
20180424151950,,,,,6,244.0-245.0,130830,1046640
20180424151950,,,,,-1,244.0-245.0,652679,5221432
20180424151951,,,,,7,245.0-246.0,130830,1046640
20180424151951,,,,,3,245.0-246.0,130830,1046640
20180424151951,,,,,4,245.0-246.0,130830,1046640
20180424151951,,,,,5,245.0-246.0,129359,1034872
20180424151951,,,,,6,245.0-246.0,130830,1046640
20180424151951,,,,,-1,245.0-246.0,652679,5221432
20180424151952,,,,,7,246.0-247.0,132300,1058400
20180424151952,,,,,3,246.0-247.0,132300,1058400
20180424151952,,,,,4,246.0-247.0,130829,1046632
20180424151952,,,,,5,246.0-247.0,132300,1058400
20180424151952,,,,,6,246.0-247.0,132300,1058400
20180424151952,,,,,-1,246.0-247.0,660029,5280232
20180424151953,,,,,7,247.0-248.0,130830,1046640
20180424151953,,,,,3,247.0-248.0,129359,1034872
20180424151953,,,,,4,247.0-248.0,130830,1046640
20180424151953,,,,,5,247.0-248.0,130830,1046640
20180424151953,,,,,6,247.0-248.0,130830,1046640
20180424151953,,,,,-1,247.0-248.0,652679,5221432
20180424151954,,,,,7,248.0-249.0,130830,1046640
20180424151954,,,,,3,248.0-249.0,130830,1046640
20180424151954,,,,,4,248.0-249.0,129359,1034872
20180424151954,,,,,5,248.0-249.0,130830,1046640
20180424151954,,,,,6,248.0-249.0,130830,1046640
20180424151954,,,,,-1,248.0-249.0,652679,5221432
20180424151955,,,,,7,249.0-250.0,129359,1034872
20180424151955,,,,,3,249.0-250.0,130830,1046640
20180424151955,,,,,4,249.0-250.0,130830,1046640
20180424151955,,,,,5,249.0-250.0,130830,1046640
20180424151955,,,,,6,249.0-250.0,130830,1046640
20180424151955,,,,,-1,249.0-250.0,652679,5221432
20180424151956,,,,,7,250.0-251.0,130830,1046640
20180424151956,,,,,3,250.0-251.0,130830,1046640
20180424151956,,,,,4,250.0-251.0,130830,1046640
20180424151956,,,,,5,250.0-251.0,130830,1046640
20180424151956,,,,,6,250.0-251.0,129359,1034872
20180424151956,,,,,-1,250.0-251.0,652679,5221432
20180424151957,,,,,7,251.0-252.0,130830,1046640
20180424151957,,,,,3,251.0-252.0,129359,1034872
20180424151957,,,,,4,251.0-252.0,130830,1046640
20180424151957,,,,,5,251.0-252.0,130830,1046640
20180424151957,,,,,6,251.0-252.0,130830,1046640
20180424151957,,,,,-1,251.0-252.0,652679,5221432
20180424151958,,,,,7,252.0-253.0,132300,1058400
20180424151958,,,,,3,252.0-253.0,132300,1058400
20180424151958,,,,,4,252.0-253.0,130829,1046632
20180424151958,,,,,5,252.0-253.0,132300,1058400
20180424151958,,,,,6,252.0-253.0,132300,1058400
20180424151958,,,,,-1,252.0-253.0,660029,5280232
20180424151959,,,,,7,253.0-254.0,130830,1046640
