DateTime,,,,,Ident,Secs,TX,RX
20180424165857,,,,,7,90.0-91.0,655360,5242880
20180424165857,,,,,4,90.0-91.0,393216,3145728
20180424165857,,,,,6,90.0-91.0,393216,3145728
20180424165857,,,,,5,90.0-91.0,393216,3145728
20180424165857,,,,,-1,90.0-91.0,2228224,17825792
20180424165858,,,,,6,91.0-92.0,524288,4194304
20180424165858,,,,,3,91.0-92.0,786432,6291456
20180424165858,,,,,5,91.0-92.0,524288,4194304
20180424165858,,,,,7,91.0-92.0,655360,5242880
20180424165858,,,,,4,91.0-92.0,655360,5242880
20180424165858,,,,,-1,91.0-92.0,3145728,25165824
20180424165859,,,,,3,92.0-93.0,655360,5242880
20180424165859,,,,,5,92.0-93.0,524288,4194304
20180424165859,,,,,7,92.0-93.0,393216,3145728
20180424165859,,,,,6,92.0-93.0,393216,3145728
20180424165859,,,,,4,92.0-93.0,393216,3145728
20180424165859,,,,,-1,92.0-93.0,2359296,18874368
20180424165900,,,,,6,93.0-94.0,393216,3145728
20180424165900,,,,,3,93.0-94.0,655360,5242880
20180424165900,,,,,7,93.0-94.0,393216,3145728
20180424165900,,,,,5,93.0-94.0,655360,5242880
20180424165900,,,,,4,93.0-94.0,393216,3145728
20180424165900,,,,,-1,93.0-94.0,2490368,19922944
20180424165901,,,,,5,94.0-95.0,655360,5242880
20180424165901,,,,,3,94.0-95.0,655360,5242880
20180424165901,,,,,6,94.0-95.0,524288,4194304
20180424165901,,,,,4,94.0-95.0,393216,3145728
20180424165901,,,,,7,94.0-95.0,655360,5242880
20180424165901,,,,,-1,94.0-95.0,2883584,23068672
20180424165902,,,,,4,95.0-96.0,262144,2097152
20180424165902,,,,,5,95.0-96.0,524288,4194304
20180424165902,,,,,3,95.0-96.0,655360,5242880
20180424165902,,,,,7,95.0-96.0,262144,2097152
20180424165902,,,,,6,95.0-96.0,393216,3145728
20180424165902,,,,,-1,95.0-96.0,2097152,16777216
20180424165903,,,,,7,96.0-97.0,524288,4194304
20180424165903,,,,,3,96.0-97.0,655360,5242880
20180424165903,,,,,4,96.0-97.0,524288,4194304
20180424165903,,,,,6,96.0-97.0,393216,3145728
20180424165903,,,,,5,96.0-97.0,655360,5242880
20180424165903,,,,,-1,96.0-97.0,2752512,22020096
20180424165904,,,,,7,97.0-98.0,524288,4194304
20180424165904,,,,,4,97.0-98.0,524288,4194304
20180424165904,,,,,5,97.0-98.0,524288,4194304
20180424165904,,,,,6,97.0-98.0,524288,4194304
20180424165904,,,,,3,97.0-98.0,655360,5242880
20180424165904,,,,,-1,97.0-98.0,2752512,22020096
20180424165905,,,,,7,98.0-99.0,655360,5242880
20180424165905,,,,,5,98.0-99.0,393216,3145728
20180424165905,,,,,3,98.0-99.0,393216,3145728
20180424165905,,,,,4,98.0-99.0,524288,4194304
20180424165905,,,,,6,98.0-99.0,524288,4194304
20180424165905,,,,,-1,98.0-99.0,2490368,19922944
20180424165906,,,,,4,99.0-100.0,524288,4194304
20180424165906,,,,,5,99.0-100.0,393216,3145728
20180424165906,,,,,6,99.0-100.0,393216,3145728
20180424165906,,,,,7,99.0-100.0,655360,5242880
20180424165906,,,,,3,99.0-100.0,524288,4194304
20180424165906,,,,,-1,99.0-100.0,2490368,19922944
20180424165907,,,,,3,100.0-101.0,393216,3145728
20180424165907,,,,,4,100.0-101.0,524288,4194304
20180424165907,,,,,7,100.0-101.0,393216,3145728
20180424165907,,,,,6,100.0-101.0,524288,4194304
20180424165907,,,,,5,100.0-101.0,393216,3145728
20180424165907,,,,,-1,100.0-101.0,2228224,17825792
20180424165908,,,,,6,101.0-102.0,524288,4194304
20180424165908,,,,,4,101.0-102.0,655360,5242880
20180424165908,,,,,5,101.0-102.0,262144,2097152
20180424165908,,,,,3,101.0-102.0,655360,5242880
20180424165908,,,,,7,101.0-102.0,655360,5242880
20180424165908,,,,,-1,101.0-102.0,2752512,22020096
20180424165909,,,,,6,102.0-103.0,655360,5242880
20180424165909,,,,,7,102.0-103.0,393216,3145728
20180424165909,,,,,3,102.0-103.0,524288,4194304
20180424165909,,,,,4,102.0-103.0,655360,5242880
20180424165909,,,,,5,102.0-103.0,393216,3145728
20180424165909,,,,,-1,102.0-103.0,2621440,20971520
20180424165910,,,,,4,103.0-104.0,393216,3145728
20180424165910,,,,,6,103.0-104.0,655360,5242880
20180424165910,,,,,5,103.0-104.0,262144,2097152
20180424165910,,,,,3,103.0-104.0,524288,4194304
20180424165910,,,,,7,103.0-104.0,524288,4194304
20180424165910,,,,,-1,103.0-104.0,2359296,18874368
20180424165911,,,,,6,104.0-105.0,786432,6291456
20180424165911,,,,,4,104.0-105.0,655360,5242880
20180424165911,,,,,3,104.0-105.0,524288,4194304
20180424165911,,,,,5,104.0-105.0,524288,4194304
20180424165911,,,,,7,104.0-105.0,393216,3145728
20180424165911,,,,,-1,104.0-105.0,2883584,23068672
20180424165912,,,,,6,105.0-106.0,524288,4194304
20180424165912,,,,,4,105.0-106.0,524288,4194304
20180424165912,,,,,7,105.0-106.0,262144,2097152
20180424165912,,,,,3,105.0-106.0,524288,4194304
20180424165912,,,,,5,105.0-106.0,262144,2097152
20180424165912,,,,,-1,105.0-106.0,2097152,16777216
20180424165913,,,,,4,106.0-107.0,655360,5242880
20180424165913,,,,,3,106.0-107.0,524288,4194304
20180424165913,,,,,6,106.0-107.0,655360,5242880
20180424165913,,,,,7,106.0-107.0,524288,4194304
20180424165913,,,,,5,106.0-107.0,393216,3145728
20180424165913,,,,,-1,106.0-107.0,2752512,22020096
20180424165914,,,,,4,107.0-108.0,786432,6291456
20180424165914,,,,,7,107.0-108.0,393216,3145728
20180424165914,,,,,3,107.0-108.0,655360,5242880
20180424165914,,,,,5,107.0-108.0,393216,3145728
20180424165914,,,,,6,107.0-108.0,655360,5242880
20180424165914,,,,,-1,107.0-108.0,2883584,23068672
20180424165915,,,,,6,108.0-109.0,393216,3145728
20180424165915,,,,,4,108.0-109.0,786432,6291456
20180424165915,,,,,3,108.0-109.0,524288,4194304
20180424165915,,,,,7,108.0-109.0,393216,3145728
20180424165915,,,,,5,108.0-109.0,393216,3145728
20180424165915,,,,,-1,108.0-109.0,2490368,19922944
20180424165916,,,,,4,109.0-110.0,655360,5242880
20180424165916,,,,,6,109.0-110.0,524288,4194304
20180424165916,,,,,3,109.0-110.0,524288,4194304
20180424165916,,,,,7,109.0-110.0,393216,3145728
20180424165916,,,,,5,109.0-110.0,393216,3145728
20180424165916,,,,,-1,109.0-110.0,2490368,19922944
20180424165917,,,,,7,110.0-111.0,393216,3145728
20180424165917,,,,,3,110.0-111.0,524288,4194304
20180424165917,,,,,4,110.0-111.0,917504,7340032
20180424165917,,,,,6,110.0-111.0,524288,4194304
20180424165917,,,,,5,110.0-111.0,393216,3145728
20180424165917,,,,,-1,110.0-111.0,2752512,22020096
20180424165918,,,,,4,111.0-112.0,655360,5242880
20180424165918,,,,,6,111.0-112.0,524288,4194304
20180424165918,,,,,3,111.0-112.0,524288,4194304
20180424165918,,,,,7,111.0-112.0,655360,5242880
20180424165918,,,,,5,111.0-112.0,393216,3145728
20180424165918,,,,,-1,111.0-112.0,2752512,22020096
20180424165919,,,,,6,112.0-113.0,393216,3145728
20180424165919,,,,,4,112.0-113.0,524288,4194304
20180424165919,,,,,3,112.0-113.0,393216,3145728
20180424165919,,,,,7,112.0-113.0,393216,3145728
20180424165919,,,,,5,112.0-113.0,262144,2097152
20180424165919,,,,,-1,112.0-113.0,1966080,15728640
20180424165920,,,,,6,113.0-114.0,393216,3145728
20180424165920,,,,,3,113.0-114.0,393216,3145728
20180424165920,,,,,4,113.0-114.0,524288,4194304
20180424165920,,,,,7,113.0-114.0,393216,3145728
20180424165920,,,,,5,113.0-114.0,393216,3145728
20180424165920,,,,,-1,113.0-114.0,2097152,16777216
20180424165921,,,,,5,114.0-115.0,262144,2097152
20180424165921,,,,,7,114.0-115.0,655360,5242880
20180424165921,,,,,3,114.0-115.0,655360,5242880
20180424165921,,,,,4,114.0-115.0,524288,4194304
20180424165921,,,,,6,114.0-115.0,524288,4194304
20180424165921,,,,,-1,114.0-115.0,2621440,20971520
20180424165922,,,,,3,115.0-116.0,524288,4194304
20180424165922,,,,,4,115.0-116.0,393216,3145728
20180424165922,,,,,7,115.0-116.0,524288,4194304
20180424165922,,,,,5,115.0-116.0,524288,4194304
20180424165922,,,,,6,115.0-116.0,393216,3145728
20180424165922,,,,,-1,115.0-116.0,2359296,18874368
20180424165923,,,,,4,116.0-117.0,524288,4194304
20180424165923,,,,,3,116.0-117.0,786432,6291456
20180424165923,,,,,6,116.0-117.0,262144,2097152
20180424165923,,,,,7,116.0-117.0,524288,4194304
20180424165923,,,,,5,116.0-117.0,524288,4194304
20180424165923,,,,,-1,116.0-117.0,2621440,20971520
20180424165924,,,,,5,117.0-118.0,393216,3145728
20180424165924,,,,,3,117.0-118.0,655360,5242880
20180424165924,,,,,4,117.0-118.0,655360,5242880
20180424165924,,,,,7,117.0-118.0,393216,3145728
20180424165924,,,,,6,117.0-118.0,393216,3145728
20180424165924,,,,,-1,117.0-118.0,2490368,19922944
20180424165925,,,,,5,118.0-119.0,524288,4194304
20180424165925,,,,,3,118.0-119.0,524288,4194304
20180424165925,,,,,7,118.0-119.0,524288,4194304
20180424165925,,,,,4,118.0-119.0,655360,5242880
20180424165925,,,,,6,118.0-119.0,393216,3145728
20180424165925,,,,,-1,118.0-119.0,2621440,20971520
20180424165926,,,,,4,119.0-120.0,524288,4194304
20180424165926,,,,,3,119.0-120.0,655360,5242880
20180424165926,,,,,7,119.0-120.0,524288,4194304
20180424165926,,,,,5,119.0-120.0,524288,4194304
20180424165926,,,,,6,119.0-120.0,393216,3145728
20180424165926,,,,,-1,119.0-120.0,2621440,20971520
20180424165927,,,,,4,120.0-121.0,655360,5242880
20180424165927,,,,,7,120.0-121.0,393216,3145728
20180424165927,,,,,3,120.0-121.0,655360,5242880
20180424165927,,,,,6,120.0-121.0,393216,3145728
20180424165927,,,,,5,120.0-121.0,524288,4194304
20180424165927,,,,,-1,120.0-121.0,2621440,20971520
20180424165928,,,,,3,121.0-122.0,524288,4194304
20180424165928,,,,,4,121.0-122.0,524288,4194304
20180424165928,,,,,7,121.0-122.0,655360,5242880
20180424165928,,,,,5,121.0-122.0,393216,3145728
20180424165928,,,,,6,121.0-122.0,524288,4194304
20180424165928,,,,,-1,121.0-122.0,2621440,20971520
20180424165929,,,,,3,122.0-123.0,524288,4194304
20180424165929,,,,,7,122.0-123.0,393216,3145728
20180424165929,,,,,5,122.0-123.0,393216,3145728
20180424165929,,,,,6,122.0-123.0,393216,3145728
20180424165929,,,,,4,122.0-123.0,524288,4194304
20180424165929,,,,,-1,122.0-123.0,2228224,17825792
20180424165930,,,,,3,123.0-124.0,655360,5242880
20180424165930,,,,,7,123.0-124.0,393216,3145728
20180424165930,,,,,5,123.0-124.0,524288,4194304
20180424165930,,,,,6,123.0-124.0,524288,4194304
20180424165930,,,,,4,123.0-124.0,393216,3145728
20180424165930,,,,,-1,123.0-124.0,2490368,19922944
20180424165931,,,,,3,124.0-125.0,524288,4194304
20180424165931,,,,,7,124.0-125.0,524288,4194304
20180424165931,,,,,6,124.0-125.0,393216,3145728
20180424165931,,,,,5,124.0-125.0,393216,3145728
20180424165931,,,,,4,124.0-125.0,393216,3145728
20180424165931,,,,,-1,124.0-125.0,2228224,17825792
20180424165932,,,,,3,125.0-126.0,655360,5242880
20180424165932,,,,,5,125.0-126.0,524288,4194304
20180424165932,,,,,6,125.0-126.0,524288,4194304
20180424165932,,,,,7,125.0-126.0,524288,4194304
20180424165932,,,,,4,125.0-126.0,393216,3145728
20180424165932,,,,,-1,125.0-126.0,2621440,20971520
20180424165933,,,,,5,126.0-127.0,524288,4194304
20180424165933,,,,,7,126.0-127.0,393216,3145728
20180424165933,,,,,6,126.0-127.0,655360,5242880
20180424165933,,,,,3,126.0-127.0,786432,6291456
20180424165933,,,,,4,126.0-127.0,393216,3145728
20180424165933,,,,,-1,126.0-127.0,2752512,22020096
20180424165934,,,,,3,127.0-128.0,524288,4194304
20180424165934,,,,,5,127.0-128.0,524288,4194304
20180424165934,,,,,4,127.0-128.0,262144,2097152
20180424165934,,,,,6,127.0-128.0,524288,4194304
20180424165934,,,,,7,127.0-128.0,393216,3145728
20180424165934,,,,,-1,127.0-128.0,2228224,17825792
20180424165935,,,,,7,128.0-129.0,393216,3145728
20180424165935,,,,,6,128.0-129.0,524288,4194304
20180424165935,,,,,3,128.0-129.0,655360,5242880
20180424165935,,,,,4,128.0-129.0,393216,3145728
20180424165935,,,,,5,128.0-129.0,524288,4194304
20180424165935,,,,,-1,128.0-129.0,2490368,19922944
20180424165936,,,,,5,129.0-130.0,524288,4194304
20180424165936,,,,,4,129.0-130.0,524288,4194304
20180424165936,,,,,3,129.0-130.0,655360,5242880
20180424165936,,,,,6,129.0-130.0,786432,6291456
20180424165936,,,,,7,129.0-130.0,524288,4194304
20180424165936,,,,,-1,129.0-130.0,3014656,24117248
20180424165937,,,,,3,130.0-131.0,655360,5242880
20180424165937,,,,,6,130.0-131.0,655360,5242880
20180424165937,,,,,7,130.0-131.0,393216,3145728
20180424165937,,,,,5,130.0-131.0,655360,5242880
20180424165937,,,,,4,130.0-131.0,524288,4194304
20180424165937,,,,,-1,130.0-131.0,2883584,23068672
20180424165938,,,,,3,131.0-132.0,524288,4194304
20180424165938,,,,,5,131.0-132.0,393216,3145728
20180424165938,,,,,7,131.0-132.0,393216,3145728
20180424165938,,,,,6,131.0-132.0,524288,4194304
20180424165938,,,,,4,131.0-132.0,393216,3145728
20180424165938,,,,,-1,131.0-132.0,2228224,17825792
20180424165939,,,,,6,132.0-133.0,524288,4194304
20180424165939,,,,,3,132.0-133.0,786432,6291456
20180424165939,,,,,5,132.0-133.0,524288,4194304
20180424165939,,,,,4,132.0-133.0,393216,3145728
20180424165939,,,,,7,132.0-133.0,524288,4194304
20180424165939,,,,,-1,132.0-133.0,2752512,22020096
20180424165940,,,,,4,133.0-134.0,393216,3145728
20180424165940,,,,,7,133.0-134.0,524288,4194304
20180424165940,,,,,5,133.0-134.0,393216,3145728
20180424165940,,,,,3,133.0-134.0,524288,4194304
20180424165940,,,,,6,133.0-134.0,393216,3145728
20180424165940,,,,,-1,133.0-134.0,2228224,17825792
20180424165941,,,,,4,134.0-135.0,655360,5242880
20180424165941,,,,,5,134.0-135.0,524288,4194304
20180424165941,,,,,7,134.0-135.0,655360,5242880
20180424165941,,,,,3,134.0-135.0,524288,4194304
20180424165941,,,,,6,134.0-135.0,393216,3145728
20180424165941,,,,,-1,134.0-135.0,2752512,22020096
20180424165942,,,,,6,135.0-136.0,393216,3145728
20180424165942,,,,,4,135.0-136.0,655360,5242880
20180424165942,,,,,3,135.0-136.0,524288,4194304
20180424165942,,,,,5,135.0-136.0,524288,4194304
20180424165942,,,,,7,135.0-136.0,655360,5242880
20180424165942,,,,,-1,135.0-136.0,2752512,22020096
20180424165943,,,,,4,136.0-137.0,524288,4194304
20180424165943,,,,,3,136.0-137.0,393216,3145728
20180424165943,,,,,5,136.0-137.0,393216,3145728
20180424165943,,,,,6,136.0-137.0,393216,3145728
20180424165943,,,,,7,136.0-137.0,393216,3145728
20180424165943,,,,,-1,136.0-137.0,2097152,16777216
20180424165944,,,,,5,137.0-138.0,524288,4194304
20180424165944,,,,,6,137.0-138.0,393216,3145728
20180424165944,,,,,4,137.0-138.0,655360,5242880
20180424165944,,,,,7,137.0-138.0,393216,3145728
20180424165944,,,,,3,137.0-138.0,524288,4194304
20180424165944,,,,,-1,137.0-138.0,2490368,19922944
20180424165945,,,,,6,138.0-139.0,393216,3145728
20180424165945,,,,,7,138.0-139.0,393216,3145728
20180424165945,,,,,4,138.0-139.0,655360,5242880
20180424165945,,,,,5,138.0-139.0,655360,5242880
20180424165945,,,,,3,138.0-139.0,393216,3145728
20180424165945,,,,,-1,138.0-139.0,2490368,19922944
20180424165946,,,,,6,139.0-140.0,393216,3145728
20180424165946,,,,,5,139.0-140.0,393216,3145728
20180424165946,,,,,4,139.0-140.0,524288,4194304
20180424165946,,,,,7,139.0-140.0,393216,3145728
20180424165946,,,,,3,139.0-140.0,393216,3145728
20180424165946,,,,,-1,139.0-140.0,2097152,16777216
20180424165947,,,,,5,140.0-141.0,524288,4194304
20180424165947,,,,,3,140.0-141.0,262144,2097152
20180424165947,,,,,4,140.0-141.0,524288,4194304
20180424165947,,,,,6,140.0-141.0,524288,4194304
20180424165947,,,,,7,140.0-141.0,393216,3145728
20180424165947,,,,,-1,140.0-141.0,2228224,17825792
20180424165948,,,,,5,141.0-142.0,655360,5242880
20180424165948,,,,,7,141.0-142.0,393216,3145728
20180424165948,,,,,4,141.0-142.0,524288,4194304
20180424165948,,,,,3,141.0-142.0,524288,4194304
20180424165948,,,,,6,141.0-142.0,393216,3145728
20180424165948,,,,,-1,141.0-142.0,2490368,19922944
20180424165949,,,,,5,142.0-143.0,524288,4194304
20180424165949,,,,,6,142.0-143.0,393216,3145728
20180424165949,,,,,3,142.0-143.0,393216,3145728
20180424165949,,,,,4,142.0-143.0,524288,4194304
20180424165949,,,,,7,142.0-143.0,655360,5242880
20180424165949,,,,,-1,142.0-143.0,2490368,19922944
20180424165950,,,,,6,143.0-144.0,524288,4194304
20180424165950,,,,,5,143.0-144.0,524288,4194304
20180424165950,,,,,7,143.0-144.0,524288,4194304
20180424165950,,,,,4,143.0-144.0,393216,3145728
20180424165950,,,,,3,143.0-144.0,524288,4194304
20180424165950,,,,,-1,143.0-144.0,2490368,19922944
20180424165951,,,,,7,144.0-145.0,524288,4194304
20180424165951,,,,,6,144.0-145.0,524288,4194304
20180424165951,,,,,5,144.0-145.0,393216,3145728
20180424165951,,,,,3,144.0-145.0,393216,3145728
20180424165951,,,,,4,144.0-145.0,393216,3145728
20180424165951,,,,,-1,144.0-145.0,2228224,17825792
20180424165952,,,,,7,145.0-146.0,524288,4194304
20180424165952,,,,,4,145.0-146.0,393216,3145728
20180424165952,,,,,5,145.0-146.0,393216,3145728
20180424165952,,,,,6,145.0-146.0,655360,5242880
20180424165952,,,,,3,145.0-146.0,524288,4194304
20180424165952,,,,,-1,145.0-146.0,2490368,19922944
20180424165953,,,,,6,146.0-147.0,524288,4194304
20180424165953,,,,,5,146.0-147.0,393216,3145728
20180424165953,,,,,3,146.0-147.0,524288,4194304
20180424165953,,,,,4,146.0-147.0,524288,4194304
20180424165953,,,,,7,146.0-147.0,655360,5242880
20180424165953,,,,,-1,146.0-147.0,2621440,20971520
20180424165954,,,,,3,147.0-148.0,524288,4194304
20180424165954,,,,,6,147.0-148.0,524288,4194304
20180424165954,,,,,5,147.0-148.0,393216,3145728
20180424165954,,,,,4,147.0-148.0,393216,3145728
20180424165954,,,,,7,147.0-148.0,393216,3145728
20180424165954,,,,,-1,147.0-148.0,2228224,17825792
20180424165955,,,,,7,148.0-149.0,393216,3145728
20180424165955,,,,,4,148.0-149.0,524288,4194304
20180424165955,,,,,3,148.0-149.0,655360,5242880
20180424165955,,,,,6,148.0-149.0,524288,4194304
20180424165955,,,,,5,148.0-149.0,524288,4194304
20180424165955,,,,,-1,148.0-149.0,2621440,20971520
20180424165956,,,,,4,149.0-150.0,655360,5242880
20180424165956,,,,,7,149.0-150.0,655360,5242880
20180424165956,,,,,6,149.0-150.0,524288,4194304
20180424165956,,,,,3,149.0-150.0,655360,5242880
20180424165956,,,,,5,149.0-150.0,393216,3145728
20180424165956,,,,,-1,149.0-150.0,2883584,23068672
20180424165957,,,,,6,150.0-151.0,524288,4194304
20180424165957,,,,,3,150.0-151.0,524288,4194304
20180424165957,,,,,5,150.0-151.0,262144,2097152
20180424165957,,,,,7,150.0-151.0,524288,4194304
20180424165957,,,,,4,150.0-151.0,655360,5242880
20180424165957,,,,,-1,150.0-151.0,2490368,19922944
20180424165958,,,,,6,151.0-152.0,524288,4194304
20180424165958,,,,,4,151.0-152.0,524288,4194304
20180424165958,,,,,5,151.0-152.0,393216,3145728
20180424165958,,,,,3,151.0-152.0,655360,5242880
20180424165958,,,,,7,151.0-152.0,524288,4194304
20180424165958,,,,,-1,151.0-152.0,2621440,20971520
20180424165958,,,,,7,152.0-153.0,393216,3145728
20180424165959,,,,,3,152.0-153.0,524288,4194304
20180424165959,,,,,6,152.0-153.0,655360,5242880
20180424165959,,,,,5,152.0-153.0,393216,3145728
20180424165959,,,,,4,152.0-153.0,524288,4194304
20180424165959,,,,,-1,152.0-153.0,2490368,19922944
20180424170000,,,,,6,153.0-154.0,524288,4194304
20180424170000,,,,,3,153.0-154.0,655360,5242880
20180424170000,,,,,4,153.0-154.0,393216,3145728
20180424170000,,,,,7,153.0-154.0,524288,4194304
20180424170000,,,,,5,153.0-154.0,524288,4194304
20180424170000,,,,,-1,153.0-154.0,2621440,20971520
20180424170001,,,,,5,154.0-155.0,524288,4194304
20180424170001,,,,,3,154.0-155.0,786432,6291456
20180424170001,,,,,6,154.0-155.0,655360,5242880
20180424170001,,,,,7,154.0-155.0,393216,3145728
20180424170001,,,,,4,154.0-155.0,524288,4194304
20180424170001,,,,,-1,154.0-155.0,2883584,23068672
20180424170002,,,,,6,155.0-156.0,393216,3145728
20180424170002,,,,,5,155.0-156.0,524288,4194304
20180424170002,,,,,3,155.0-156.0,524288,4194304
20180424170002,,,,,4,155.0-156.0,262144,2097152
20180424170002,,,,,7,155.0-156.0,262144,2097152
20180424170002,,,,,-1,155.0-156.0,1966080,15728640
20180424170003,,,,,5,156.0-157.0,524288,4194304
20180424170003,,,,,3,156.0-157.0,524288,4194304
20180424170003,,,,,6,156.0-157.0,655360,5242880
20180424170003,,,,,7,156.0-157.0,262144,2097152
20180424170003,,,,,4,156.0-157.0,524288,4194304
20180424170003,,,,,-1,156.0-157.0,2490368,19922944
20180424170004,,,,,5,157.0-158.0,524288,4194304
20180424170004,,,,,3,157.0-158.0,655360,5242880
20180424170004,,,,,6,157.0-158.0,524288,4194304
20180424170004,,,,,4,157.0-158.0,262144,2097152
20180424170004,,,,,7,157.0-158.0,393216,3145728
20180424170004,,,,,-1,157.0-158.0,2359296,18874368
20180424170005,,,,,5,158.0-159.0,524288,4194304
20180424170005,,,,,6,158.0-159.0,655360,5242880
20180424170005,,,,,7,158.0-159.0,393216,3145728
20180424170005,,,,,3,158.0-159.0,655360,5242880
20180424170005,,,,,4,158.0-159.0,393216,3145728
20180424170005,,,,,-1,158.0-159.0,2621440,20971520
20180424170006,,,,,3,159.0-160.0,393216,3145728
20180424170006,,,,,5,159.0-160.0,393216,3145728
20180424170006,,,,,6,159.0-160.0,524288,4194304
20180424170006,,,,,4,159.0-160.0,262144,2097152
20180424170006,,,,,7,159.0-160.0,393216,3145728
20180424170006,,,,,-1,159.0-160.0,1966080,15728640
20180424170007,,,,,3,160.0-161.0,524288,4194304
20180424170007,,,,,6,160.0-161.0,524288,4194304
20180424170007,,,,,4,160.0-161.0,393216,3145728
20180424170007,,,,,7,160.0-161.0,262144,2097152
20180424170007,,,,,5,160.0-161.0,524288,4194304
20180424170007,,,,,-1,160.0-161.0,2228224,17825792
20180424170008,,,,,3,161.0-162.0,524288,4194304
20180424170008,,,,,6,161.0-162.0,524288,4194304
20180424170008,,,,,5,161.0-162.0,393216,3145728
20180424170008,,,,,7,161.0-162.0,393216,3145728
20180424170008,,,,,4,161.0-162.0,393216,3145728
20180424170008,,,,,-1,161.0-162.0,2228224,17825792
20180424170009,,,,,3,162.0-163.0,524288,4194304
20180424170009,,,,,5,162.0-163.0,524288,4194304
20180424170009,,,,,7,162.0-163.0,524288,4194304
20180424170009,,,,,6,162.0-163.0,786432,6291456
20180424170009,,,,,4,162.0-163.0,393216,3145728
20180424170009,,,,,-1,162.0-163.0,2752512,22020096
20180424170010,,,,,5,163.0-164.0,524288,4194304
20180424170010,,,,,3,163.0-164.0,524288,4194304
20180424170010,,,,,4,163.0-164.0,524288,4194304
20180424170010,,,,,7,163.0-164.0,393216,3145728
20180424170010,,,,,6,163.0-164.0,524288,4194304
20180424170010,,,,,-1,163.0-164.0,2490368,19922944
20180424170011,,,,,3,164.0-165.0,524288,4194304
20180424170011,,,,,5,164.0-165.0,524288,4194304
20180424170011,,,,,7,164.0-165.0,393216,3145728
20180424170011,,,,,6,164.0-165.0,393216,3145728
20180424170011,,,,,4,164.0-165.0,524288,4194304
20180424170011,,,,,-1,164.0-165.0,2359296,18874368
20180424170012,,,,,6,165.0-166.0,524288,4194304
20180424170012,,,,,4,165.0-166.0,655360,5242880
20180424170012,,,,,3,165.0-166.0,524288,4194304
20180424170012,,,,,5,165.0-166.0,524288,4194304
20180424170012,,,,,7,165.0-166.0,524288,4194304
20180424170012,,,,,-1,165.0-166.0,2752512,22020096
20180424170013,,,,,7,166.0-167.0,393216,3145728
20180424170013,,,,,4,166.0-167.0,524288,4194304
20180424170013,,,,,5,166.0-167.0,524288,4194304
20180424170013,,,,,3,166.0-167.0,393216,3145728
20180424170013,,,,,6,166.0-167.0,655360,5242880
20180424170013,,,,,-1,166.0-167.0,2490368,19922944
20180424170014,,,,,5,167.0-168.0,524288,4194304
20180424170014,,,,,7,167.0-168.0,393216,3145728
20180424170014,,,,,6,167.0-168.0,524288,4194304
20180424170014,,,,,4,167.0-168.0,655360,5242880
20180424170014,,,,,3,167.0-168.0,393216,3145728
20180424170014,,,,,-1,167.0-168.0,2490368,19922944
20180424170015,,,,,3,168.0-169.0,393216,3145728
20180424170015,,,,,5,168.0-169.0,655360,5242880
20180424170015,,,,,4,168.0-169.0,524288,4194304
20180424170015,,,,,6,168.0-169.0,655360,5242880
20180424170015,,,,,7,168.0-169.0,524288,4194304
20180424170015,,,,,-1,168.0-169.0,2752512,22020096
20180424170016,,,,,6,169.0-170.0,262144,2097152
20180424170016,,,,,5,169.0-170.0,786432,6291456
20180424170016,,,,,4,169.0-170.0,524288,4194304
20180424170016,,,,,7,169.0-170.0,393216,3145728
20180424170016,,,,,3,169.0-170.0,524288,4194304
20180424170016,,,,,-1,169.0-170.0,2490368,19922944
20180424170017,,,,,5,170.0-171.0,655360,5242880
20180424170017,,,,,4,170.0-171.0,524288,4194304
20180424170017,,,,,6,170.0-171.0,524288,4194304
20180424170017,,,,,7,170.0-171.0,393216,3145728
20180424170017,,,,,3,170.0-171.0,393216,3145728
20180424170017,,,,,-1,170.0-171.0,2490368,19922944
20180424170018,,,,,5,171.0-172.0,917504,7340032
20180424170018,,,,,6,171.0-172.0,524288,4194304
20180424170018,,,,,3,171.0-172.0,524288,4194304
20180424170018,,,,,7,171.0-172.0,524288,4194304
20180424170018,,,,,4,171.0-172.0,524288,4194304
20180424170018,,,,,-1,171.0-172.0,3014656,24117248
20180424170019,,,,,5,172.0-173.0,655360,5242880
20180424170019,,,,,6,172.0-173.0,524288,4194304
20180424170019,,,,,7,172.0-173.0,262144,2097152
20180424170019,,,,,4,172.0-173.0,262144,2097152
20180424170019,,,,,3,172.0-173.0,393216,3145728
20180424170019,,,,,-1,172.0-173.0,2097152,16777216
20180424170020,,,,,5,173.0-174.0,655360,5242880
20180424170020,,,,,6,173.0-174.0,524288,4194304
20180424170020,,,,,3,173.0-174.0,393216,3145728
20180424170020,,,,,4,173.0-174.0,393216,3145728
20180424170020,,,,,7,173.0-174.0,393216,3145728
20180424170020,,,,,-1,173.0-174.0,2359296,18874368
20180424170021,,,,,5,174.0-175.0,786432,6291456
20180424170021,,,,,3,174.0-175.0,524288,4194304
20180424170021,,,,,4,174.0-175.0,393216,3145728
20180424170021,,,,,6,174.0-175.0,524288,4194304
20180424170021,,,,,7,174.0-175.0,262144,2097152
20180424170021,,,,,-1,174.0-175.0,2490368,19922944
20180424170022,,,,,5,175.0-176.0,524288,4194304
20180424170022,,,,,3,175.0-176.0,393216,3145728
