DateTime,Ident,Secs,Secs2,TX,RX
20180424111700,6,244,245,130830,1046640
20180424111700,0,244,245,652679,5221432
20180424111701,7,245,246,129359,1034872
20180424111701,3,245,246,130830,1046640
20180424111701,4,245,246,130830,1046640
20180424111701,5,245,246,130830,1046640
20180424111701,6,245,246,130830,1046640
20180424111701,0,245,246,652679,5221432
20180424111702,7,246,247,132300,1058400
20180424111702,4,246,247,132300,1058400
20180424111702,5,246,247,130829,1046632
20180424111702,6,246,247,132300,1058400
20180424111702,3,246,247,132300,1058400
20180424111702,0,246,247,660029,5280232
20180424111703,7,247,248,129359,1034872
20180424111703,3,247,248,130830,1046640
20180424111703,4,247,248,130830,1046640
20180424111703,5,247,248,130830,1046640
20180424111703,6,247,248,130830,1046640
20180424111703,0,247,248,652679,5221432
20180424111704,7,248,249,129359,1034872
20180424111704,3,248,249,130830,1046640
20180424111704,4,248,249,130830,1046640
20180424111704,5,248,249,130830,1046640
20180424111704,6,248,249,130830,1046640
20180424111704,0,248,249,652679,5221432
20180424111705,7,249,250,130830,1046640
20180424111705,3,249,250,129359,1034872
20180424111705,4,249,250,130830,1046640
20180424111705,5,249,250,130830,1046640
20180424111705,6,249,250,130830,1046640
20180424111705,0,249,250,652679,5221432
20180424111706,7,250,251,129359,1034872
20180424111706,3,250,251,130830,1046640
20180424111706,4,250,251,130830,1046640
20180424111706,5,250,251,130830,1046640
20180424111706,6,250,251,130830,1046640
20180424111706,0,250,251,652679,5221432
20180424111707,7,251,252,129359,1034872
20180424111707,3,251,252,130830,1046640
20180424111707,4,251,252,130830,1046640
20180424111707,5,251,252,130830,1046640
20180424111707,6,251,252,130830,1046640
20180424111707,0,251,252,652679,5221432
20180424111708,7,252,253,132300,1058400
20180424111708,3,252,253,132300,1058400
20180424111708,4,252,253,130829,1046632
20180424111708,5,252,253,132300,1058400
20180424111708,6,252,253,132300,1058400
20180424111708,0,252,253,660029,5280232
20180424111709,7,253,254,130830,1046640
20180424111709,3,253,254,130830,1046640
20180424111709,4,253,254,129359,1034872
20180424111709,5,253,254,130830,1046640
20180424111709,6,253,254,130830,1046640
20180424111709,0,253,254,652679,5221432
20180424111710,7,254,255,129359,1034872
20180424111710,3,254,255,130830,1046640
20180424111710,4,254,255,130830,1046640
20180424111710,5,254,255,130830,1046640
20180424111710,6,254,255,130830,1046640
20180424111710,0,254,255,652679,5221432
20180424111711,7,255,256,129359,1034872
20180424111711,3,255,256,130830,1046640
20180424111711,4,255,256,130830,1046640
20180424111711,5,255,256,130830,1046640
20180424111711,6,255,256,130830,1046640
20180424111711,0,255,256,652679,5221432
20180424111712,7,256,257,130830,1046640
20180424111712,3,256,257,130830,1046640
20180424111712,4,256,257,129359,1034872
20180424111712,5,256,257,130830,1046640
20180424111712,6,256,257,130830,1046640
20180424111712,0,256,257,652679,5221432
20180424111713,7,257,258,130830,1046640
20180424111713,3,257,258,130830,1046640
20180424111713,4,257,258,130830,1046640
20180424111713,5,257,258,129359,1034872
20180424111713,6,257,258,130830,1046640
20180424111713,0,257,258,652679,5221432
20180424111714,7,258,259,132300,1058400
20180424111714,3,258,259,130829,1046632
20180424111714,4,258,259,132300,1058400
20180424111714,5,258,259,132300,1058400
20180424111714,6,258,259,132300,1058400
20180424111714,0,258,259,660029,5280232
20180424111715,7,259,260,130830,1046640
20180424111715,3,259,260,130830,1046640
20180424111715,4,259,260,130830,1046640
20180424111715,5,259,260,130830,1046640
20180424111715,6,259,260,129359,1034872
20180424111715,0,259,260,652679,5221432
20180424111716,7,260,261,130830,1046640
20180424111716,3,260,261,129359,1034872
20180424111716,4,260,261,130830,1046640
20180424111716,5,260,261,130830,1046640
20180424111716,6,260,261,130830,1046640
20180424111716,0,260,261,652679,5221432
20180424111717,7,261,262,130830,1046640
20180424111717,3,261,262,130830,1046640
20180424111717,4,261,262,130830,1046640
20180424111717,5,261,262,130830,1046640
20180424111717,6,261,262,129359,1034872
20180424111717,0,261,262,652679,5221432
20180424111718,7,262,263,130830,1046640
20180424111718,3,262,263,130830,1046640
20180424111718,4,262,263,130830,1046640
20180424111718,5,262,263,129359,1034872
20180424111718,6,262,263,130830,1046640
20180424111718,0,262,263,652679,5221432
20180424111719,7,263,264,129359,1034872
20180424111719,3,263,264,130830,1046640
20180424111719,4,263,264,130830,1046640
20180424111719,5,263,264,130830,1046640
20180424111719,6,263,264,130830,1046640
20180424111719,0,263,264,652679,5221432
20180424111720,7,264,265,130829,1046632
20180424111720,3,264,265,132300,1058400
20180424111720,4,264,265,132300,1058400
20180424111720,5,264,265,132300,1058400
20180424111720,6,264,265,132300,1058400
20180424111720,0,264,265,660029,5280232
20180424111721,7,265,266,130830,1046640
20180424111721,3,265,266,130830,1046640
20180424111721,4,265,266,130830,1046640
20180424111721,5,265,266,129359,1034872
20180424111721,6,265,266,130830,1046640
20180424111721,0,265,266,652679,5221432
20180424111722,7,266,267,130830,1046640
20180424111722,3,266,267,130830,1046640
20180424111722,4,266,267,129359,1034872
20180424111722,5,266,267,130830,1046640
20180424111722,6,266,267,130830,1046640
20180424111722,0,266,267,652679,5221432
20180424111723,7,267,268,130830,1046640
20180424111723,3,267,268,129359,1034872
20180424111723,4,267,268,130830,1046640
20180424111723,5,267,268,130830,1046640
20180424111723,6,267,268,130830,1046640
20180424111723,0,267,268,652679,5221432
20180424111724,7,268,269,130830,1046640
20180424111724,3,268,269,129359,1034872
20180424111724,4,268,269,130830,1046640
20180424111724,5,268,269,130830,1046640
20180424111724,6,268,269,130830,1046640
20180424111724,0,268,269,652679,5221432
20180424111725,7,269,270,130830,1046640
20180424111725,3,269,270,129359,1034872
20180424111725,4,269,270,130830,1046640
20180424111725,5,269,270,130830,1046640
20180424111725,6,269,270,130830,1046640
20180424111725,0,269,270,652679,5221432
20180424111726,7,270,271,130829,1046632
20180424111726,3,270,271,132300,1058400
20180424111726,4,270,271,132300,1058400
20180424111726,5,270,271,132300,1058400
20180424111726,6,270,271,132300,1058400
20180424111726,0,270,271,660029,5280232
20180424111727,7,271,272,130830,1046640
20180424111727,3,271,272,130830,1046640
20180424111727,4,271,272,130830,1046640
20180424111727,5,271,272,129359,1034872
20180424111727,6,271,272,130830,1046640
20180424111727,0,271,272,652679,5221432
20180424111728,7,272,273,130830,1046640
20180424111728,3,272,273,130830,1046640
20180424111728,4,272,273,129359,1034872
20180424111728,5,272,273,130830,1046640
20180424111728,6,272,273,130830,1046640
20180424111728,0,272,273,652679,5221432
20180424111729,7,273,274,130830,1046640
20180424111729,3,273,274,129359,1034872
20180424111729,4,273,274,130830,1046640
20180424111729,5,273,274,130830,1046640
20180424111729,6,273,274,130830,1046640
20180424111729,0,273,274,652679,5221432
20180424111730,7,274,275,130830,1046640
20180424111730,3,274,275,130830,1046640
20180424111730,4,274,275,129359,1034872
20180424111730,5,274,275,130830,1046640
20180424111730,6,274,275,130830,1046640
20180424111730,0,274,275,652679,5221432
20180424111731,7,275,276,129359,1034872
20180424111731,3,275,276,130830,1046640
20180424111731,4,275,276,130830,1046640
20180424111731,5,275,276,130830,1046640
20180424111731,6,275,276,130830,1046640
20180424111731,0,275,276,652679,5221432
20180424111732,7,276,277,132300,1058400
20180424111732,3,276,277,130829,1046632
20180424111732,4,276,277,132300,1058400
20180424111732,5,276,277,132300,1058400
20180424111732,6,276,277,132300,1058400
20180424111732,0,276,277,660029,5280232
20180424111733,7,277,278,130830,1046640
20180424111733,3,277,278,129359,1034872
20180424111733,4,277,278,130830,1046640
20180424111733,5,277,278,130830,1046640
20180424111733,6,277,278,130830,1046640
20180424111733,0,277,278,652679,5221432
20180424111734,7,278,279,129359,1034872
20180424111734,3,278,279,130830,1046640
20180424111734,4,278,279,130830,1046640
20180424111734,5,278,279,130830,1046640
20180424111734,6,278,279,130830,1046640
20180424111734,0,278,279,652679,5221432
20180424111735,7,279,280,129359,1034872
20180424111735,3,279,280,130830,1046640
20180424111735,4,279,280,130830,1046640
20180424111735,5,279,280,130830,1046640
20180424111735,6,279,280,130830,1046640
20180424111735,0,279,280,652679,5221432
20180424111736,7,280,281,130830,1046640
20180424111736,3,280,281,130830,1046640
20180424111736,4,280,281,130830,1046640
20180424111736,5,280,281,129359,1034872
20180424111736,6,280,281,130830,1046640
20180424111736,0,280,281,652679,5221432
20180424111737,7,281,282,130830,1046640
20180424111737,3,281,282,129359,1034872
20180424111737,4,281,282,130830,1046640
20180424111737,5,281,282,130830,1046640
20180424111737,6,281,282,130830,1046640
20180424111737,0,281,282,652679,5221432
20180424111738,7,282,283,132300,1058400
20180424111738,3,282,283,132300,1058400
20180424111738,4,282,283,132300,1058400
20180424111738,5,282,283,130829,1046632
20180424111738,6,282,283,132300,1058400
20180424111738,0,282,283,660029,5280232
20180424111739,7,283,284,130830,1046640
20180424111739,3,283,284,129359,1034872
20180424111739,4,283,284,130830,1046640
20180424111739,5,283,284,130830,1046640
20180424111739,6,283,284,130830,1046640
20180424111739,0,283,284,652679,5221432
20180424111740,7,284,285,130830,1046640
20180424111740,3,284,285,130830,1046640
20180424111740,4,284,285,130830,1046640
20180424111740,5,284,285,130830,1046640
20180424111740,6,284,285,129359,1034872
20180424111740,0,284,285,652679,5221432
20180424111741,7,285,286,129359,1034872
20180424111741,3,285,286,130830,1046640
20180424111741,4,285,286,130830,1046640
20180424111741,5,285,286,130830,1046640
20180424111741,6,285,286,130830,1046640
20180424111741,0,285,286,652679,5221432
20180424111742,7,286,287,130830,1046640
20180424111742,3,286,287,130830,1046640
20180424111742,4,286,287,129359,1034872
20180424111742,5,286,287,130830,1046640
20180424111742,6,286,287,130830,1046640
20180424111742,0,286,287,652679,5221432
20180424111743,7,287,288,130830,1046640
20180424111743,3,287,288,130830,1046640
20180424111743,4,287,288,130830,1046640
20180424111743,5,287,288,130830,1046640
20180424111743,6,287,288,129359,1034872
20180424111743,0,287,288,652679,5221432
20180424111744,7,288,289,132300,1058400
20180424111744,3,288,289,132300,1058400
20180424111744,4,288,289,132300,1058400
20180424111744,5,288,289,130829,1046632
20180424111744,6,288,289,132300,1058400
20180424111744,0,288,289,660029,5280232
20180424111745,7,289,290,129359,1034872
20180424111745,3,289,290,130830,1046640
20180424111745,4,289,290,130830,1046640
20180424111745,5,289,290,130830,1046640
20180424111745,6,289,290,130830,1046640
20180424111745,0,289,290,652679,5221432
20180424111746,7,290,291,130830,1046640
20180424111746,3,290,291,130830,1046640
20180424111746,4,290,291,129359,1034872
20180424111746,5,290,291,130830,1046640
20180424111746,6,290,291,130830,1046640
20180424111746,0,290,291,652679,5221432
20180424111747,7,291,292,130830,1046640
20180424111747,3,291,292,130830,1046640
20180424111747,4,291,292,129359,1034872
20180424111747,5,291,292,130830,1046640
20180424111747,6,291,292,130830,1046640
20180424111747,0,291,292,652679,5221432
20180424111748,7,292,293,130830,1046640
20180424111748,3,292,293,130830,1046640
20180424111748,4,292,293,129359,1034872
20180424111748,5,292,293,130830,1046640
20180424111748,6,292,293,130830,1046640
20180424111748,0,292,293,652679,5221432
20180424111749,7,293,294,130830,1046640
20180424111749,3,293,294,130830,1046640
20180424111749,4,293,294,130830,1046640
20180424111749,5,293,294,130830,1046640
20180424111749,6,293,294,129359,1034872
20180424111749,0,293,294,652679,5221432
20180424111750,7,294,295,132300,1058400
20180424111750,3,294,295,132300,1058400
20180424111750,4,294,295,132300,1058400
20180424111750,5,294,295,130829,1046632
20180424111750,6,294,295,132300,1058400
20180424111750,0,294,295,660029,5280232
20180424111751,7,295,296,130830,1046640
20180424111751,3,295,296,129359,1034872
20180424111751,4,295,296,130830,1046640
20180424111751,5,295,296,130830,1046640
20180424111751,6,295,296,130830,1046640
20180424111751,0,295,296,652679,5221432
20180424111752,7,296,297,130830,1046640
20180424111752,3,296,297,130830,1046640
20180424111752,4,296,297,129359,1034872
20180424111752,5,296,297,130830,1046640
20180424111752,6,296,297,130830,1046640
20180424111752,0,296,297,652679,5221432
20180424111753,7,297,298,129359,1034872
20180424111753,3,297,298,130830,1046640
20180424111753,4,297,298,130830,1046640
20180424111753,5,297,298,130830,1046640
20180424111753,6,297,298,130830,1046640
20180424111753,0,297,298,652679,5221432
20180424111754,7,298,299,129359,1034872
20180424111754,3,298,299,130830,1046640
20180424111754,4,298,299,130830,1046640
20180424111754,5,298,299,130830,1046640
20180424111754,6,298,299,130830,1046640
20180424111754,0,298,299,652679,5221432
20180424111755,7,299,300,129359,1034872
20180424111755,3,299,300,130830,1046640
20180424111755,4,299,300,130830,1046640
20180424111755,5,299,300,130830,1046640
20180424111755,6,299,300,130830,1046640
20180424111755,0,299,300,652679,5221432
20180424111756,7,300,301,130829,1046632
20180424111756,3,300,301,132300,1058400
20180424111756,4,300,301,132300,1058400
20180424111756,5,300,301,132300,1058400
20180424111756,6,300,301,132300,1058400
20180424111756,0,300,301,660029,5280232
20180424111757,7,301,302,130830,1046640
20180424111757,3,301,302,130830,1046640
20180424111757,4,301,302,129359,1034872
20180424111757,5,301,302,130830,1046640
20180424111757,6,301,302,130830,1046640
20180424111757,0,301,302,652679,5221432
20180424111758,7,302,303,129359,1034872
20180424111758,3,302,303,130830,1046640
20180424111758,4,302,303,130830,1046640
20180424111758,5,302,303,130830,1046640
20180424111758,6,302,303,130830,1046640
20180424111758,0,302,303,652679,5221432
20180424111759,7,303,304,130830,1046640
20180424111759,3,303,304,130830,1046640
20180424111759,4,303,304,129359,1034872
20180424111759,5,303,304,130830,1046640
20180424111759,6,303,304,130830,1046640
20180424111759,0,303,304,652679,5221432
20180424111800,7,304,305,129359,1034872
20180424111800,3,304,305,130830,1046640
20180424111800,4,304,305,130830,1046640
20180424111800,5,304,305,130830,1046640
20180424111800,6,304,305,130830,1046640
20180424111800,0,304,305,652679,5221432
20180424111801,7,305,306,129359,1034872
20180424111801,3,305,306,130830,1046640
20180424111801,4,305,306,130830,1046640
20180424111801,5,305,306,130830,1046640
20180424111801,6,305,306,130830,1046640
20180424111801,0,305,306,652679,5221432
20180424111802,7,306,307,130829,1046632
20180424111802,3,306,307,132300,1058400
20180424111802,4,306,307,132300,1058400
20180424111802,5,306,307,132300,1058400
20180424111802,6,306,307,132300,1058400
20180424111802,0,306,307,660029,5280232
20180424111803,7,307,308,129359,1034872
20180424111803,3,307,308,130830,1046640
20180424111803,4,307,308,130830,1046640
20180424111803,5,307,308,130830,1046640
20180424111803,6,307,308,130830,1046640
20180424111803,0,307,308,652679,5221432
20180424111804,7,308,309,130830,1046640
20180424111804,3,308,309,130830,1046640
20180424111804,4,308,309,129359,1034872
20180424111804,5,308,309,130830,1046640
20180424111804,6,308,309,130830,1046640
20180424111804,0,308,309,652679,5221432
20180424111805,7,309,310,130830,1046640
20180424111805,3,309,310,130830,1046640
20180424111805,4,309,310,130830,1046640
20180424111805,5,309,310,130830,1046640
20180424111805,6,309,310,129359,1034872
20180424111805,0,309,310,652679,5221432
20180424111806,7,310,311,130830,1046640
20180424111806,3,310,311,130830,1046640
20180424111806,4,310,311,130830,1046640
20180424111806,5,310,311,129359,1034872
20180424111806,6,310,311,130830,1046640
20180424111806,0,310,311,652679,5221432
20180424111807,7,311,312,130830,1046640
20180424111807,3,311,312,129359,1034872
20180424111807,4,311,312,130830,1046640
20180424111807,5,311,312,130830,1046640
20180424111807,6,311,312,130830,1046640
20180424111807,0,311,312,652679,5221432
20180424111808,7,312,313,130829,1046632
20180424111808,3,312,313,132300,1058400
20180424111808,4,312,313,132300,1058400
20180424111808,5,312,313,132300,1058400
20180424111808,6,312,313,132300,1058400
20180424111808,0,312,313,660029,5280232
20180424111809,7,313,314,130830,1046640
20180424111809,3,313,314,130830,1046640
20180424111809,4,313,314,129359,1034872
20180424111809,5,313,314,130830,1046640
20180424111809,6,313,314,130830,1046640
20180424111809,0,313,314,652679,5221432
20180424111810,7,314,315,130830,1046640
20180424111810,3,314,315,129359,1034872
20180424111810,4,314,315,130830,1046640
20180424111810,5,314,315,130830,1046640
20180424111810,6,314,315,130830,1046640
20180424111810,0,314,315,652679,5221432
20180424111811,7,315,316,129359,1034872
20180424111811,3,315,316,130830,1046640
20180424111811,4,315,316,130830,1046640
20180424111811,5,315,316,130830,1046640
20180424111811,6,315,316,130830,1046640
20180424111811,0,315,316,652679,5221432
20180424111812,7,316,317,130830,1046640
20180424111812,3,316,317,129359,1034872
20180424111812,4,316,317,130830,1046640
20180424111812,5,316,317,130830,1046640
20180424111812,6,316,317,130830,1046640
20180424111812,0,316,317,652679,5221432
20180424111813,7,317,318,129359,1034872
20180424111813,3,317,318,130830,1046640
20180424111813,4,317,318,130830,1046640
20180424111813,5,317,318,130830,1046640
20180424111813,6,317,318,130830,1046640
20180424111813,0,317,318,652679,5221432
20180424111814,7,318,319,132300,1058400
20180424111814,3,318,319,130829,1046632
20180424111814,4,318,319,132300,1058400
20180424111814,5,318,319,132300,1058400
20180424111814,6,318,319,132300,1058400
20180424111814,0,318,319,660029,5280232
20180424111815,7,319,320,130830,1046640
20180424111815,3,319,320,130830,1046640
20180424111815,4,319,320,130830,1046640
20180424111815,5,319,320,129359,1034872
20180424111815,6,319,320,130830,1046640
20180424111815,0,319,320,652679,5221432
20180424111816,7,320,321,130830,1046640
20180424111816,3,320,321,129359,1034872
20180424111816,4,320,321,130830,1046640
20180424111816,5,320,321,130830,1046640
20180424111816,6,320,321,130830,1046640
20180424111816,0,320,321,652679,5221432
20180424111817,7,321,322,130830,1046640
20180424111817,3,321,322,129359,1034872
20180424111817,4,321,322,130830,1046640
20180424111817,5,321,322,130830,1046640
20180424111817,6,321,322,130830,1046640
20180424111817,0,321,322,652679,5221432
20180424111818,7,322,323,130830,1046640
20180424111818,3,322,323,129359,1034872
20180424111818,4,322,323,130830,1046640
20180424111818,5,322,323,130830,1046640
20180424111818,6,322,323,130830,1046640
20180424111818,0,322,323,652679,5221432
20180424111819,7,323,324,130830,1046640
20180424111819,3,323,324,130830,1046640
20180424111819,4,323,324,130830,1046640
20180424111819,5,323,324,129359,1034872
20180424111819,6,323,324,130830,1046640
20180424111819,0,323,324,652679,5221432
20180424111820,7,324,325,132300,1058400
20180424111820,3,324,325,132300,1058400
20180424111820,4,324,325,130829,1046632
20180424111820,5,324,325,132300,1058400
20180424111820,6,324,325,132300,1058400
20180424111820,0,324,325,660029,5280232
20180424111821,7,325,326,130830,1046640
20180424111821,3,325,326,130830,1046640
20180424111821,4,325,326,130830,1046640
20180424111821,5,325,326,130830,1046640
20180424111821,6,325,326,130830,1046640
20180424111821,0,325,326,654150,5233200
20180424111822,7,326,327,130830,1046640
20180424111822,3,326,327,130830,1046640
20180424111822,4,326,327,130830,1046640
20180424111822,5,326,327,130830,1046640
20180424111822,6,326,327,130830,1046640
20180424111822,0,326,327,654150,5233200
20180424111823,7,327,328,130830,1046640
20180424111823,3,327,328,130830,1046640
20180424111823,4,327,328,130830,1046640
20180424111823,5,327,328,130830,1046640
20180424111823,6,327,328,130830,1046640
20180424111823,0,327,328,654150,5233200
20180424111824,7,328,329,130830,1046640
20180424111824,3,328,329,130830,1046640
20180424111824,4,328,329,130830,1046640
20180424111824,5,328,329,130830,1046640
20180424111824,6,328,329,130830,1046640
20180424111824,0,328,329,654150,5233200
20180424111825,7,329,330,130830,1046640
20180424111825,3,329,330,130830,1046640
20180424111825,4,329,330,130830,1046640
20180424111825,5,329,330,130830,1046640
20180424111825,6,329,330,130830,1046640
20180424111825,0,329,330,654150,5233200
20180424111826,7,330,331,132300,1058400
20180424111826,3,330,331,132300,1058400
20180424111826,4,330,331,132300,1058400
20180424111826,5,330,331,132300,1058400
20180424111826,6,330,331,132300,1058400
20180424111826,0,330,331,661500,5292000
20180424111827,7,331,332,130830,1046640
20180424111827,3,331,332,130830,1046640
20180424111827,4,331,332,130830,1046640
20180424111827,5,331,332,130830,1046640
20180424111827,6,331,332,130830,1046640
20180424111827,0,331,332,654150,5233200
20180424111828,7,332,333,130830,1046640
20180424111828,3,332,333,130830,1046640
20180424111828,4,332,333,130830,1046640
20180424111828,5,332,333,130830,1046640
20180424111828,6,332,333,130830,1046640
20180424111828,0,332,333,654150,5233200
20180424111829,7,333,334,130830,1046640
20180424111829,3,333,334,130830,1046640
20180424111829,4,333,334,130830,1046640
20180424111829,5,333,334,130830,1046640
20180424111829,6,333,334,130830,1046640
20180424111829,0,333,334,654150,5233200
20180424111830,7,334,335,130830,1046640
20180424111830,3,334,335,130830,1046640
20180424111830,4,334,335,130830,1046640
20180424111830,5,334,335,130830,1046640
20180424111830,6,334,335,130830,1046640
20180424111830,0,334,335,654150,5233200
20180424111831,7,335,336,130830,1046640
20180424111831,3,335,336,130830,1046640
20180424111831,4,335,336,130830,1046640
20180424111831,5,335,336,130830,1046640
20180424111831,6,335,336,130830,1046640
20180424111831,0,335,336,654150,5233200
20180424111832,7,336,337,132300,1058400
20180424111832,3,336,337,132300,1058400
20180424111832,4,336,337,132300,1058400
20180424111832,5,336,337,132300,1058400
20180424111832,6,336,337,132300,1058400
20180424111832,0,336,337,661500,5292000
20180424111833,7,337,338,130830,1046640
20180424111833,3,337,338,130830,1046640
20180424111833,4,337,338,130830,1046640
20180424111833,5,337,338,130830,1046640
20180424111833,6,337,338,130830,1046640
20180424111833,0,337,338,654150,5233200
20180424111834,7,338,339,130830,1046640
20180424111834,3,338,339,130830,1046640
20180424111834,4,338,339,130830,1046640
20180424111834,5,338,339,130830,1046640
20180424111834,6,338,339,130830,1046640
20180424111834,0,338,339,654150,5233200
20180424111835,7,339,340,130830,1046640
20180424111835,3,339,340,130830,1046640
20180424111835,4,339,340,130830,1046640
20180424111835,5,339,340,130830,1046640
20180424111835,6,339,340,130830,1046640
20180424111835,0,339,340,654150,5233200
20180424111836,7,340,341,130830,1046640
20180424111836,3,340,341,130830,1046640
20180424111836,4,340,341,130830,1046640
20180424111836,5,340,341,130830,1046640
20180424111836,6,340,341,130830,1046640
20180424111836,0,340,341,654150,5233200
20180424111837,7,341,342,130830,1046640
20180424111837,3,341,342,130830,1046640
20180424111837,4,341,342,130830,1046640
20180424111837,5,341,342,130830,1046640
20180424111837,6,341,342,130830,1046640
20180424111837,0,341,342,654150,5233200
20180424111838,7,342,343,132300,1058400
20180424111838,3,342,343,132300,1058400
20180424111838,4,342,343,132300,1058400
20180424111838,5,342,343,132300,1058400
20180424111838,6,342,343,132300,1058400
20180424111838,0,342,343,661500,5292000
20180424111839,7,343,344,130830,1046640
20180424111839,3,343,344,130830,1046640
20180424111839,4,343,344,130830,1046640
20180424111839,5,343,344,130830,1046640
20180424111839,6,343,344,130830,1046640
20180424111839,0,343,344,654150,5233200
20180424111840,7,344,345,130830,1046640
20180424111840,3,344,345,130830,1046640
20180424111840,4,344,345,130830,1046640
20180424111840,5,344,345,130830,1046640
20180424111840,6,344,345,130830,1046640
20180424111840,0,344,345,654150,5233200
20180424111841,7,345,346,130830,1046640
20180424111841,3,345,346,130830,1046640
20180424111841,4,345,346,130830,1046640
20180424111841,5,345,346,130830,1046640
20180424111841,6,345,346,130830,1046640
20180424111841,0,345,346,654150,5233200
20180424111842,7,346,347,130830,1046640
20180424111842,3,346,347,130830,1046640
20180424111842,4,346,347,130830,1046640
20180424111842,5,346,347,130830,1046640
20180424111842,6,346,347,130830,1046640
20180424111842,0,346,347,654150,5233200
20180424111843,7,347,348,130830,1046640
20180424111843,3,347,348,130830,1046640
20180424111843,4,347,348,130830,1046640
20180424111843,5,347,348,130830,1046640
20180424111843,6,347,348,130830,1046640
20180424111843,0,347,348,654150,5233200
20180424111844,7,348,349,132300,1058400
20180424111844,3,348,349,132300,1058400
20180424111844,4,348,349,132300,1058400
20180424111844,5,348,349,132300,1058400
20180424111844,6,348,349,132300,1058400
20180424111844,0,348,349,661500,5292000
20180424111845,7,349,350,130830,1046640
20180424111845,3,349,350,130830,1046640
20180424111845,4,349,350,130830,1046640
20180424111845,5,349,350,130830,1046640
20180424111845,6,349,350,130830,1046640
20180424111845,0,349,350,654150,5233200
20180424111846,7,350,351,130830,1046640
20180424111846,3,350,351,130830,1046640
20180424111846,4,350,351,130830,1046640
20180424111846,5,350,351,130830,1046640
20180424111846,6,350,351,130830,1046640
20180424111846,0,350,351,654150,5233200
20180424111847,7,351,352,130830,1046640
20180424111847,3,351,352,130830,1046640
20180424111847,4,351,352,130830,1046640
20180424111847,5,351,352,130830,1046640
20180424111847,6,351,352,130830,1046640
20180424111847,0,351,352,654150,5233200
20180424111848,7,352,353,130830,1046640
20180424111848,3,352,353,130830,1046640
20180424111848,4,352,353,130830,1046640
20180424111848,5,352,353,130830,1046640
20180424111848,6,352,353,130830,1046640
20180424111848,0,352,353,654150,5233200
20180424111849,7,353,354,130830,1046640
20180424111849,3,353,354,130830,1046640
20180424111849,4,353,354,130830,1046640
20180424111849,5,353,354,130830,1046640
20180424111849,6,353,354,130830,1046640
20180424111849,0,353,354,654150,5233200
20180424111850,7,354,355,132300,1058400
20180424111850,3,354,355,132300,1058400
20180424111850,4,354,355,132300,1058400
20180424111850,5,354,355,132300,1058400
20180424111850,6,354,355,132300,1058400
20180424111850,0,354,355,661500,5292000
20180424111851,7,355,356,130830,1046640
20180424111851,3,355,356,130830,1046640
20180424111851,4,355,356,130830,1046640
20180424111851,5,355,356,130830,1046640
20180424111851,6,355,356,130830,1046640
20180424111851,0,355,356,654150,5233200
20180424111852,7,356,357,130830,1046640
20180424111852,3,356,357,130830,1046640
20180424111852,4,356,357,130830,1046640
20180424111852,5,356,357,130830,1046640
20180424111852,6,356,357,130830,1046640
20180424111852,0,356,357,654150,5233200
20180424111853,7,357,358,130830,1046640
20180424111853,3,357,358,130830,1046640
20180424111853,4,357,358,130830,1046640
20180424111853,5,357,358,130830,1046640
20180424111853,6,357,358,130830,1046640
20180424111853,0,357,358,654150,5233200
20180424111854,7,358,359,130830,1046640
20180424111854,3,358,359,130830,1046640
20180424111854,4,358,359,130830,1046640
20180424111854,5,358,359,130830,1046640
20180424111854,6,358,359,130830,1046640
20180424111854,0,358,359,654150,5233200
20180424111855,7,359,360,130830,1046640
20180424111855,3,359,360,130830,1046640
20180424111855,4,359,360,130830,1046640
20180424111855,5,359,360,130830,1046640
20180424111855,6,359,360,130830,1046640
20180424111855,0,359,360,654150,5233200
20180424111856,7,360,361,132300,1058400
20180424111856,3,360,361,132300,1058400
20180424111856,4,360,361,132300,1058400
20180424111856,5,360,361,132300,1058400
20180424111856,6,360,361,132300,1058400
20180424111856,0,360,361,661500,5292000
20180424111857,7,361,362,130830,1046640
20180424111857,3,361,362,130830,1046640
20180424111857,4,361,362,130830,1046640
20180424111857,5,361,362,130830,1046640
20180424111857,6,361,362,130830,1046640
20180424111857,0,361,362,654150,5233200
20180424111858,7,362,363,130830,1046640
20180424111858,3,362,363,130830,1046640
20180424111858,4,362,363,130830,1046640
20180424111858,5,362,363,130830,1046640
20180424111858,6,362,363,130830,1046640
20180424111858,0,362,363,654150,5233200
20180424111859,5,363,364,130830,1046640
20180424111859,6,363,364,130830,1046640
20180424111859,7,363,364,130830,1046640
20180424111859,3,363,364,130830,1046640
20180424111859,4,363,364,130830,1046640
20180424111859,0,363,364,654150,5233200
20180424111900,7,364,365,130830,1046640
20180424111900,3,364,365,130830,1046640
20180424111900,4,364,365,130830,1046640
20180424111900,5,364,365,130830,1046640
20180424111900,6,364,365,130830,1046640
20180424111900,0,364,365,654150,5233200
20180424111901,7,365,366,130830,1046640
20180424111901,3,365,366,130830,1046640
20180424111901,4,365,366,130830,1046640
20180424111901,5,365,366,130830,1046640
20180424111901,6,365,366,130830,1046640
20180424111901,0,365,366,654150,5233200
20180424111902,7,366,367,130830,1046640
20180424111902,3,366,367,130830,1046640
20180424111902,5,366,367,130830,1046640
20180424111902,4,366,367,132300,1058400
20180424111902,6,366,367,132300,1058400
20180424111902,0,366,367,657090,5256720
20180424111903,7,367,368,132300,1058400
