DateTime,,,,,Ident,Secs,TX,RX
20180424174734,,,,,-1,171.0-172.0,1835008,14680064
20180424174734,,,,,3,172.0-173.0,786432,6291456
20180424174734,,,,,6,172.0-173.0,393216,3145728
20180424174734,,,,,7,172.0-173.0,393216,3145728
20180424174735,,,,,5,172.0-173.0,524288,4194304
20180424174735,,,,,4,172.0-173.0,393216,3145728
20180424174735,,,,,-1,172.0-173.0,2490368,19922944
20180424174735,,,,,3,173.0-174.0,786432,6291456
20180424174735,,,,,4,173.0-174.0,262144,2097152
20180424174735,,,,,6,173.0-174.0,524288,4194304
20180424174736,,,,,5,173.0-174.0,524288,4194304
20180424174736,,,,,7,173.0-174.0,524288,4194304
20180424174736,,,,,-1,173.0-174.0,2621440,20971520
20180424174736,,,,,5,174.0-175.0,393216,3145728
20180424174736,,,,,3,174.0-175.0,786432,6291456
20180424174736,,,,,4,174.0-175.0,393216,3145728
20180424174736,,,,,6,174.0-175.0,393216,3145728
20180424174737,,,,,7,174.0-175.0,393216,3145728
20180424174737,,,,,-1,174.0-175.0,2359296,18874368
20180424174737,,,,,3,175.0-176.0,786432,6291456
20180424174737,,,,,7,175.0-176.0,393216,3145728
20180424174737,,,,,6,175.0-176.0,393216,3145728
20180424174738,,,,,5,175.0-176.0,655360,5242880
20180424174738,,,,,4,175.0-176.0,524288,4194304
20180424174738,,,,,-1,175.0-176.0,2752512,22020096
20180424174738,,,,,3,176.0-177.0,655360,5242880
20180424174738,,,,,6,176.0-177.0,393216,3145728
20180424174738,,,,,5,176.0-177.0,393216,3145728
20180424174738,,,,,7,176.0-177.0,524288,4194304
20180424174739,,,,,4,176.0-177.0,393216,3145728
20180424174739,,,,,-1,176.0-177.0,2359296,18874368
20180424174739,,,,,3,177.0-178.0,917504,7340032
20180424174739,,,,,7,177.0-178.0,524288,4194304
20180424174739,,,,,4,177.0-178.0,393216,3145728
20180424174739,,,,,6,177.0-178.0,393216,3145728
20180424174740,,,,,5,177.0-178.0,524288,4194304
20180424174740,,,,,-1,177.0-178.0,2752512,22020096
20180424174740,,,,,3,178.0-179.0,786432,6291456
20180424174740,,,,,4,178.0-179.0,393216,3145728
20180424174740,,,,,7,178.0-179.0,524288,4194304
20180424174741,,,,,5,178.0-179.0,393216,3145728
20180424174741,,,,,6,178.0-179.0,393216,3145728
20180424174741,,,,,-1,178.0-179.0,2490368,19922944
20180424174741,,,,,4,179.0-180.0,524288,4194304
20180424174742,,,,,3,179.0-180.0,786432,6291456
20180424174742,,,,,7,179.0-180.0,655360,5242880
20180424174742,,,,,5,179.0-180.0,393216,3145728
20180424174742,,,,,6,179.0-180.0,393216,3145728
20180424174742,,,,,-1,179.0-180.0,2752512,22020096
20180424174742,,,,,3,180.0-181.0,393216,3145728
20180424174742,,,,,7,180.0-181.0,524288,4194304
20180424174742,,,,,5,180.0-181.0,393216,3145728
20180424174743,,,,,4,180.0-181.0,655360,5242880
20180424174743,,,,,6,180.0-181.0,262144,2097152
20180424174743,,,,,-1,180.0-181.0,2228224,17825792
20180424174743,,,,,4,181.0-182.0,524288,4194304
20180424174743,,,,,7,181.0-182.0,655360,5242880
20180424174743,,,,,6,181.0-182.0,262144,2097152
20180424174744,,,,,5,181.0-182.0,393216,3145728
20180424174744,,,,,3,181.0-182.0,524288,4194304
20180424174744,,,,,-1,181.0-182.0,2359296,18874368
20180424174744,,,,,7,182.0-183.0,524288,4194304
20180424174744,,,,,4,182.0-183.0,524288,4194304
20180424174745,,,,,6,182.0-183.0,393216,3145728
20180424174745,,,,,3,182.0-183.0,393216,3145728
20180424174745,,,,,5,182.0-183.0,524288,4194304
20180424174745,,,,,-1,182.0-183.0,2359296,18874368
20180424174745,,,,,6,183.0-184.0,262144,2097152
20180424174746,,,,,3,183.0-184.0,262144,2097152
20180424174746,,,,,7,183.0-184.0,393216,3145728
20180424174746,,,,,4,183.0-184.0,393216,3145728
20180424174746,,,,,5,183.0-184.0,262144,2097152
20180424174746,,,,,-1,183.0-184.0,1572864,12582912
20180424174747,,,,,4,184.0-185.0,262144,2097152
20180424174747,,,,,6,184.0-185.0,393216,3145728
20180424174747,,,,,3,184.0-185.0,262144,2097152
20180424174747,,,,,5,184.0-185.0,262144,2097152
20180424174747,,,,,7,184.0-185.0,262144,2097152
20180424174747,,,,,-1,184.0-185.0,1441792,11534336
20180424174747,,,,,6,185.0-186.0,393216,3145728
20180424174748,,,,,5,185.0-186.0,262144,2097152
20180424174748,,,,,4,185.0-186.0,393216,3145728
20180424174748,,,,,3,185.0-186.0,262144,2097152
20180424174748,,,,,7,185.0-186.0,262144,2097152
20180424174748,,,,,-1,185.0-186.0,1572864,12582912
20180424174748,,,,,6,186.0-187.0,786432,6291456
20180424174748,,,,,4,186.0-187.0,262144,2097152
20180424174749,,,,,3,186.0-187.0,262144,2097152
20180424174749,,,,,7,186.0-187.0,262144,2097152
20180424174749,,,,,5,186.0-187.0,393216,3145728
20180424174749,,,,,-1,186.0-187.0,1966080,15728640
20180424174749,,,,,4,187.0-188.0,262144,2097152
20180424174749,,,,,6,187.0-188.0,655360,5242880
20180424174750,,,,,7,187.0-188.0,131072,1048576
20180424174750,,,,,3,187.0-188.0,262144,2097152
20180424174750,,,,,5,187.0-188.0,131072,1048576
20180424174750,,,,,-1,187.0-188.0,1441792,11534336
20180424174750,,,,,6,188.0-189.0,524288,4194304
20180424174751,,,,,5,188.0-189.0,262144,2097152
20180424174751,,,,,7,188.0-189.0,393216,3145728
20180424174751,,,,,3,188.0-189.0,393216,3145728
20180424174751,,,,,4,188.0-189.0,393216,3145728
20180424174751,,,,,-1,188.0-189.0,1966080,15728640
20180424174751,,,,,6,189.0-190.0,655360,5242880
20180424174752,,,,,3,189.0-190.0,262144,2097152
20180424174752,,,,,4,189.0-190.0,131072,1048576
20180424174752,,,,,5,189.0-190.0,262144,2097152
20180424174752,,,,,7,189.0-190.0,262144,2097152
20180424174752,,,,,-1,189.0-190.0,1572864,12582912
20180424174753,,,,,6,190.0-191.0,393216,3145728
20180424174753,,,,,3,190.0-191.0,393216,3145728
20180424174753,,,,,7,190.0-191.0,262144,2097152
20180424174753,,,,,4,190.0-191.0,262144,2097152
20180424174753,,,,,5,190.0-191.0,393216,3145728
20180424174753,,,,,-1,190.0-191.0,1703936,13631488
20180424174754,,,,,7,191.0-192.0,262144,2097152
20180424174754,,,,,3,191.0-192.0,393216,3145728
20180424174754,,,,,6,191.0-192.0,524288,4194304
20180424174754,,,,,5,191.0-192.0,262144,2097152
20180424174754,,,,,4,191.0-192.0,262144,2097152
20180424174754,,,,,-1,191.0-192.0,1703936,13631488
20180424174754,,,,,3,192.0-193.0,262144,2097152
20180424174754,,,,,7,192.0-193.0,262144,2097152
20180424174755,,,,,6,192.0-193.0,393216,3145728
20180424174755,,,,,5,192.0-193.0,262144,2097152
20180424174755,,,,,4,192.0-193.0,131072,1048576
20180424174755,,,,,-1,192.0-193.0,1310720,10485760
20180424174756,,,,,5,193.0-194.0,262144,2097152
20180424174756,,,,,3,193.0-194.0,393216,3145728
20180424174756,,,,,7,193.0-194.0,393216,3145728
20180424174756,,,,,6,193.0-194.0,393216,3145728
20180424174756,,,,,4,193.0-194.0,262144,2097152
20180424174756,,,,,-1,193.0-194.0,1703936,13631488
20180424174756,,,,,5,194.0-195.0,262144,2097152
20180424174757,,,,,3,194.0-195.0,393216,3145728
20180424174757,,,,,7,194.0-195.0,262144,2097152
20180424174757,,,,,6,194.0-195.0,262144,2097152
20180424174757,,,,,4,194.0-195.0,131072,1048576
20180424174757,,,,,-1,194.0-195.0,1310720,10485760
20180424174757,,,,,5,195.0-196.0,393216,3145728
20180424174758,,,,,6,195.0-196.0,262144,2097152
20180424174758,,,,,3,195.0-196.0,524288,4194304
20180424174758,,,,,7,195.0-196.0,393216,3145728
20180424174758,,,,,4,195.0-196.0,262144,2097152
20180424174758,,,,,-1,195.0-196.0,1835008,14680064
20180424174759,,,,,5,196.0-197.0,524288,4194304
20180424174759,,,,,3,196.0-197.0,393216,3145728
20180424174759,,,,,6,196.0-197.0,393216,3145728
20180424174759,,,,,7,196.0-197.0,393216,3145728
20180424174759,,,,,4,196.0-197.0,262144,2097152
20180424174759,,,,,-1,196.0-197.0,1966080,15728640
20180424174759,,,,,3,197.0-198.0,393216,3145728
20180424174759,,,,,5,197.0-198.0,393216,3145728
20180424174800,,,,,4,197.0-198.0,131072,1048576
20180424174800,,,,,7,197.0-198.0,262144,2097152
20180424174800,,,,,6,197.0-198.0,262144,2097152
20180424174800,,,,,-1,197.0-198.0,1441792,11534336
20180424174800,,,,,3,198.0-199.0,524288,4194304
20180424174800,,,,,5,198.0-199.0,655360,5242880
20180424174801,,,,,4,198.0-199.0,393216,3145728
20180424174801,,,,,7,198.0-199.0,393216,3145728
20180424174801,,,,,6,198.0-199.0,393216,3145728
20180424174801,,,,,-1,198.0-199.0,2359296,18874368
20180424174801,,,,,5,199.0-200.0,655360,5242880
20180424174802,,,,,3,199.0-200.0,655360,5242880
20180424174802,,,,,7,199.0-200.0,393216,3145728
20180424174802,,,,,6,199.0-200.0,393216,3145728
20180424174802,,,,,4,199.0-200.0,393216,3145728
20180424174802,,,,,-1,199.0-200.0,2490368,19922944
20180424174802,,,,,5,200.0-201.0,524288,4194304
20180424174802,,,,,6,200.0-201.0,393216,3145728
20180424174803,,,,,3,200.0-201.0,524288,4194304
20180424174803,,,,,4,200.0-201.0,262144,2097152
20180424174803,,,,,7,200.0-201.0,393216,3145728
20180424174803,,,,,-1,200.0-201.0,2097152,16777216
20180424174803,,,,,6,201.0-202.0,524288,4194304
20180424174804,,,,,3,201.0-202.0,655360,5242880
20180424174804,,,,,5,201.0-202.0,655360,5242880
20180424174804,,,,,4,201.0-202.0,393216,3145728
20180424174804,,,,,7,201.0-202.0,262144,2097152
20180424174804,,,,,-1,201.0-202.0,2490368,19922944
20180424174804,,,,,3,202.0-203.0,524288,4194304
20180424174804,,,,,6,202.0-203.0,524288,4194304
20180424174804,,,,,5,202.0-203.0,524288,4194304
20180424174805,,,,,4,202.0-203.0,262144,2097152
20180424174805,,,,,7,202.0-203.0,262144,2097152
20180424174805,,,,,-1,202.0-203.0,2097152,16777216
20180424174805,,,,,5,203.0-204.0,393216,3145728
20180424174805,,,,,3,203.0-204.0,524288,4194304
20180424174805,,,,,6,203.0-204.0,524288,4194304
20180424174806,,,,,4,203.0-204.0,262144,2097152
20180424174806,,,,,7,203.0-204.0,262144,2097152
20180424174806,,,,,-1,203.0-204.0,1966080,15728640
20180424174806,,,,,5,204.0-205.0,524288,4194304
20180424174806,,,,,6,204.0-205.0,524288,4194304
20180424174806,,,,,3,204.0-205.0,524288,4194304
20180424174807,,,,,7,204.0-205.0,262144,2097152
20180424174807,,,,,4,204.0-205.0,393216,3145728
20180424174807,,,,,-1,204.0-205.0,2228224,17825792
20180424174807,,,,,6,205.0-206.0,524288,4194304
20180424174808,,,,,3,205.0-206.0,655360,5242880
20180424174808,,,,,5,205.0-206.0,655360,5242880
20180424174808,,,,,7,205.0-206.0,262144,2097152
20180424174808,,,,,4,205.0-206.0,393216,3145728
20180424174808,,,,,-1,205.0-206.0,2490368,19922944
20180424174808,,,,,3,206.0-207.0,393216,3145728
20180424174809,,,,,6,206.0-207.0,524288,4194304
20180424174809,,,,,4,206.0-207.0,262144,2097152
20180424174809,,,,,5,206.0-207.0,393216,3145728
20180424174809,,,,,7,206.0-207.0,262144,2097152
20180424174809,,,,,-1,206.0-207.0,1835008,14680064
20180424174809,,,,,5,207.0-208.0,393216,3145728
20180424174810,,,,,3,207.0-208.0,524288,4194304
20180424174810,,,,,7,207.0-208.0,262144,2097152
20180424174810,,,,,6,207.0-208.0,393216,3145728
20180424174810,,,,,4,207.0-208.0,393216,3145728
20180424174810,,,,,-1,207.0-208.0,1966080,15728640
20180424174810,,,,,5,208.0-209.0,393216,3145728
20180424174810,,,,,3,208.0-209.0,393216,3145728
20180424174810,,,,,4,208.0-209.0,262144,2097152
20180424174811,,,,,6,208.0-209.0,393216,3145728
20180424174811,,,,,7,208.0-209.0,393216,3145728
20180424174811,,,,,-1,208.0-209.0,1835008,14680064
20180424174811,,,,,5,209.0-210.0,393216,3145728
20180424174811,,,,,7,209.0-210.0,262144,2097152
20180424174812,,,,,6,209.0-210.0,393216,3145728
20180424174812,,,,,3,209.0-210.0,524288,4194304
20180424174812,,,,,4,209.0-210.0,393216,3145728
20180424174812,,,,,-1,209.0-210.0,1966080,15728640
20180424174812,,,,,6,210.0-211.0,393216,3145728
20180424174812,,,,,7,210.0-211.0,393216,3145728
20180424174812,,,,,4,210.0-211.0,262144,2097152
20180424174813,,,,,3,210.0-211.0,524288,4194304
20180424174813,,,,,5,210.0-211.0,524288,4194304
20180424174813,,,,,-1,210.0-211.0,2097152,16777216
20180424174813,,,,,6,211.0-212.0,524288,4194304
20180424174813,,,,,3,211.0-212.0,655360,5242880
20180424174814,,,,,4,211.0-212.0,524288,4194304
20180424174814,,,,,5,211.0-212.0,393216,3145728
20180424174814,,,,,7,211.0-212.0,524288,4194304
20180424174814,,,,,-1,211.0-212.0,2621440,20971520
20180424174814,,,,,3,212.0-213.0,524288,4194304
20180424174814,,,,,4,212.0-213.0,393216,3145728
20180424174814,,,,,6,212.0-213.0,524288,4194304
20180424174815,,,,,7,212.0-213.0,393216,3145728
20180424174815,,,,,5,212.0-213.0,393216,3145728
20180424174815,,,,,-1,212.0-213.0,2228224,17825792
20180424174815,,,,,6,213.0-214.0,393216,3145728
20180424174815,,,,,5,213.0-214.0,262144,2097152
20180424174815,,,,,4,213.0-214.0,393216,3145728
20180424174815,,,,,3,213.0-214.0,655360,5242880
20180424174816,,,,,7,213.0-214.0,393216,3145728
20180424174816,,,,,-1,213.0-214.0,2097152,16777216
20180424174816,,,,,3,214.0-215.0,524288,4194304
20180424174816,,,,,5,214.0-215.0,524288,4194304
20180424174817,,,,,6,214.0-215.0,655360,5242880
20180424174817,,,,,4,214.0-215.0,524288,4194304
20180424174817,,,,,7,214.0-215.0,393216,3145728
20180424174817,,,,,-1,214.0-215.0,2621440,20971520
20180424174817,,,,,4,215.0-216.0,393216,3145728
20180424174817,,,,,5,215.0-216.0,393216,3145728
20180424174818,,,,,3,215.0-216.0,524288,4194304
20180424174818,,,,,6,215.0-216.0,393216,3145728
20180424174818,,,,,7,215.0-216.0,393216,3145728
20180424174818,,,,,-1,215.0-216.0,2097152,16777216
20180424174819,,,,,6,216.0-217.0,524288,4194304
20180424174819,,,,,3,216.0-217.0,524288,4194304
20180424174819,,,,,7,216.0-217.0,524288,4194304
20180424174819,,,,,4,216.0-217.0,524288,4194304
20180424174819,,,,,5,216.0-217.0,393216,3145728
20180424174819,,,,,-1,216.0-217.0,2490368,19922944
20180424174820,,,,,7,217.0-218.0,393216,3145728
20180424174820,,,,,4,217.0-218.0,393216,3145728
20180424174820,,,,,6,217.0-218.0,393216,3145728
20180424174820,,,,,3,217.0-218.0,393216,3145728
20180424174820,,,,,5,217.0-218.0,262144,2097152
20180424174820,,,,,-1,217.0-218.0,1835008,14680064
20180424174820,,,,,6,218.0-219.0,262144,2097152
20180424174820,,,,,7,218.0-219.0,393216,3145728
20180424174820,,,,,3,218.0-219.0,262144,2097152
20180424174821,,,,,4,218.0-219.0,393216,3145728
20180424174821,,,,,5,218.0-219.0,262144,2097152
20180424174821,,,,,-1,218.0-219.0,1572864,12582912
20180424174821,,,,,3,219.0-220.0,393216,3145728
20180424174821,,,,,4,219.0-220.0,524288,4194304
20180424174822,,,,,7,219.0-220.0,524288,4194304
20180424174822,,,,,6,219.0-220.0,524288,4194304
20180424174822,,,,,5,219.0-220.0,393216,3145728
20180424174822,,,,,-1,219.0-220.0,2359296,18874368
20180424174822,,,,,6,220.0-221.0,393216,3145728
20180424174822,,,,,4,220.0-221.0,655360,5242880
20180424174822,,,,,3,220.0-221.0,524288,4194304
20180424174823,,,,,7,220.0-221.0,393216,3145728
20180424174823,,,,,5,220.0-221.0,262144,2097152
20180424174823,,,,,-1,220.0-221.0,2228224,17825792
20180424174823,,,,,3,221.0-222.0,393216,3145728
20180424174823,,,,,6,221.0-222.0,393216,3145728
20180424174824,,,,,4,221.0-222.0,524288,4194304
20180424174824,,,,,7,221.0-222.0,393216,3145728
20180424174824,,,,,5,221.0-222.0,262144,2097152
20180424174824,,,,,-1,221.0-222.0,1966080,15728640
20180424174824,,,,,3,222.0-223.0,393216,3145728
20180424174824,,,,,6,222.0-223.0,393216,3145728
20180424174824,,,,,7,222.0-223.0,262144,2097152
20180424174825,,,,,5,222.0-223.0,131072,1048576
20180424174825,,,,,4,222.0-223.0,393216,3145728
20180424174825,,,,,-1,222.0-223.0,1572864,12582912
20180424174825,,,,,4,223.0-224.0,393216,3145728
20180424174825,,,,,3,223.0-224.0,524288,4194304
20180424174825,,,,,7,223.0-224.0,524288,4194304
20180424174826,,,,,6,223.0-224.0,524288,4194304
20180424174826,,,,,5,223.0-224.0,393216,3145728
20180424174826,,,,,-1,223.0-224.0,2359296,18874368
20180424174826,,,,,3,224.0-225.0,524288,4194304
20180424174826,,,,,7,224.0-225.0,524288,4194304
20180424174826,,,,,6,224.0-225.0,524288,4194304
20180424174827,,,,,4,224.0-225.0,655360,5242880
20180424174827,,,,,5,224.0-225.0,393216,3145728
20180424174827,,,,,-1,224.0-225.0,2621440,20971520
20180424174827,,,,,6,225.0-226.0,393216,3145728
20180424174827,,,,,4,225.0-226.0,393216,3145728
20180424174827,,,,,3,225.0-226.0,524288,4194304
20180424174828,,,,,7,225.0-226.0,524288,4194304
20180424174828,,,,,5,225.0-226.0,393216,3145728
20180424174828,,,,,-1,225.0-226.0,2228224,17825792
20180424174828,,,,,5,226.0-227.0,393216,3145728
20180424174828,,,,,4,226.0-227.0,524288,4194304
20180424174829,,,,,3,226.0-227.0,524288,4194304
20180424174829,,,,,7,226.0-227.0,524288,4194304
20180424174829,,,,,6,226.0-227.0,393216,3145728
20180424174829,,,,,-1,226.0-227.0,2359296,18874368
20180424174829,,,,,3,227.0-228.0,393216,3145728
20180424174829,,,,,7,227.0-228.0,393216,3145728
20180424174829,,,,,5,227.0-228.0,524288,4194304
20180424174830,,,,,6,227.0-228.0,393216,3145728
20180424174830,,,,,4,227.0-228.0,524288,4194304
20180424174830,,,,,-1,227.0-228.0,2228224,17825792
20180424174830,,,,,5,228.0-229.0,524288,4194304
20180424174830,,,,,3,228.0-229.0,524288,4194304
20180424174831,,,,,7,228.0-229.0,524288,4194304
20180424174831,,,,,4,228.0-229.0,393216,3145728
20180424174831,,,,,6,228.0-229.0,393216,3145728
20180424174831,,,,,-1,228.0-229.0,2359296,18874368
20180424174831,,,,,4,229.0-230.0,393216,3145728
20180424174831,,,,,5,229.0-230.0,786432,6291456
20180424174831,,,,,6,229.0-230.0,393216,3145728
20180424174832,,,,,7,229.0-230.0,524288,4194304
20180424174832,,,,,3,229.0-230.0,524288,4194304
20180424174832,,,,,-1,229.0-230.0,2621440,20971520
20180424174832,,,,,5,230.0-231.0,524288,4194304
20180424174832,,,,,4,230.0-231.0,524288,4194304
20180424174832,,,,,3,230.0-231.0,393216,3145728
20180424174832,,,,,7,230.0-231.0,393216,3145728
20180424174833,,,,,6,230.0-231.0,524288,4194304
20180424174833,,,,,-1,230.0-231.0,2359296,18874368
20180424174833,,,,,4,231.0-232.0,524288,4194304
20180424174833,,,,,5,231.0-232.0,524288,4194304
20180424174834,,,,,6,231.0-232.0,524288,4194304
20180424174834,,,,,7,231.0-232.0,393216,3145728
20180424174834,,,,,3,231.0-232.0,393216,3145728
20180424174834,,,,,-1,231.0-232.0,2359296,18874368
20180424174834,,,,,6,232.0-233.0,524288,4194304
20180424174834,,,,,4,232.0-233.0,655360,5242880
20180424174834,,,,,7,232.0-233.0,262144,2097152
20180424174835,,,,,5,232.0-233.0,524288,4194304
20180424174835,,,,,3,232.0-233.0,393216,3145728
20180424174835,,,,,-1,232.0-233.0,2359296,18874368
20180424174835,,,,,5,233.0-234.0,393216,3145728
20180424174835,,,,,4,233.0-234.0,655360,5242880
20180424174835,,,,,6,233.0-234.0,655360,5242880
20180424174836,,,,,3,233.0-234.0,524288,4194304
20180424174836,,,,,7,233.0-234.0,524288,4194304
20180424174836,,,,,-1,233.0-234.0,2752512,22020096
20180424174836,,,,,4,234.0-235.0,524288,4194304
20180424174836,,,,,6,234.0-235.0,524288,4194304
20180424174836,,,,,7,234.0-235.0,131072,1048576
20180424174836,,,,,3,234.0-235.0,262144,2097152
20180424174836,,,,,5,234.0-235.0,524288,4194304
20180424174836,,,,,-1,234.0-235.0,1966080,15728640
20180424174837,,,,,6,235.0-236.0,655360,5242880
20180424174837,,,,,3,235.0-236.0,524288,4194304
20180424174837,,,,,4,235.0-236.0,786432,6291456
20180424174838,,,,,7,235.0-236.0,524288,4194304
20180424174838,,,,,5,235.0-236.0,393216,3145728
20180424174838,,,,,-1,235.0-236.0,2883584,23068672
20180424174838,,,,,6,236.0-237.0,786432,6291456
20180424174839,,,,,3,236.0-237.0,524288,4194304
20180424174839,,,,,4,236.0-237.0,655360,5242880
20180424174839,,,,,7,236.0-237.0,524288,4194304
20180424174839,,,,,5,236.0-237.0,524288,4194304
20180424174839,,,,,-1,236.0-237.0,3014656,24117248
20180424174839,,,,,7,237.0-238.0,524288,4194304
20180424174839,,,,,6,237.0-238.0,524288,4194304
20180424174839,,,,,4,237.0-238.0,524288,4194304
20180424174840,,,,,5,237.0-238.0,393216,3145728
20180424174840,,,,,3,237.0-238.0,524288,4194304
20180424174840,,,,,-1,237.0-238.0,2490368,19922944
20180424174840,,,,,4,238.0-239.0,524288,4194304
20180424174840,,,,,3,238.0-239.0,393216,3145728
20180424174840,,,,,5,238.0-239.0,393216,3145728
20180424174840,,,,,7,238.0-239.0,655360,5242880
20180424174840,,,,,6,238.0-239.0,393216,3145728
20180424174840,,,,,-1,238.0-239.0,2359296,18874368
20180424174841,,,,,4,239.0-240.0,655360,5242880
20180424174841,,,,,7,239.0-240.0,524288,4194304
20180424174841,,,,,5,239.0-240.0,393216,3145728
20180424174841,,,,,3,239.0-240.0,524288,4194304
20180424174842,,,,,6,239.0-240.0,524288,4194304
20180424174842,,,,,-1,239.0-240.0,2621440,20971520
20180424174842,,,,,3,240.0-241.0,524288,4194304
20180424174842,,,,,4,240.0-241.0,655360,5242880
20180424174842,,,,,7,240.0-241.0,786432,6291456
20180424174842,,,,,6,240.0-241.0,262144,2097152
20180424174843,,,,,5,240.0-241.0,524288,4194304
20180424174843,,,,,-1,240.0-241.0,2752512,22020096
20180424174843,,,,,4,241.0-242.0,524288,4194304
20180424174843,,,,,7,241.0-242.0,655360,5242880
20180424174843,,,,,3,241.0-242.0,655360,5242880
20180424174843,,,,,5,241.0-242.0,524288,4194304
20180424174844,,,,,6,241.0-242.0,393216,3145728
20180424174844,,,,,-1,241.0-242.0,2752512,22020096
20180424174844,,,,,5,242.0-243.0,524288,4194304
20180424174844,,,,,7,242.0-243.0,524288,4194304
20180424174844,,,,,3,242.0-243.0,524288,4194304
20180424174844,,,,,4,242.0-243.0,393216,3145728
20180424174845,,,,,6,242.0-243.0,393216,3145728
20180424174845,,,,,-1,242.0-243.0,2359296,18874368
20180424174845,,,,,4,243.0-244.0,393216,3145728
20180424174845,,,,,5,243.0-244.0,655360,5242880
20180424174845,,,,,3,243.0-244.0,524288,4194304
20180424174845,,,,,6,243.0-244.0,393216,3145728
20180424174845,,,,,7,243.0-244.0,655360,5242880
20180424174845,,,,,-1,243.0-244.0,2621440,20971520
20180424174846,,,,,6,244.0-245.0,524288,4194304
20180424174847,,,,,3,244.0-245.0,524288,4194304
20180424174847,,,,,5,244.0-245.0,655360,5242880
20180424174847,,,,,4,244.0-245.0,524288,4194304
20180424174847,,,,,7,244.0-245.0,524288,4194304
20180424174847,,,,,-1,244.0-245.0,2752512,22020096
20180424174847,,,,,5,245.0-246.0,524288,4194304
20180424174847,,,,,7,245.0-246.0,393216,3145728
20180424174847,,,,,6,245.0-246.0,524288,4194304
20180424174847,,,,,3,245.0-246.0,524288,4194304
20180424174848,,,,,4,245.0-246.0,393216,3145728
20180424174848,,,,,-1,245.0-246.0,2359296,18874368
20180424174848,,,,,4,246.0-247.0,393216,3145728
20180424174848,,,,,6,246.0-247.0,524288,4194304
20180424174848,,,,,7,246.0-247.0,655360,5242880
20180424174848,,,,,3,246.0-247.0,524288,4194304
20180424174848,,,,,5,246.0-247.0,655360,5242880
20180424174848,,,,,-1,246.0-247.0,2752512,22020096
20180424174849,,,,,6,247.0-248.0,524288,4194304
20180424174850,,,,,7,247.0-248.0,524288,4194304
20180424174850,,,,,3,247.0-248.0,524288,4194304
20180424174850,,,,,5,247.0-248.0,524288,4194304
20180424174850,,,,,4,247.0-248.0,524288,4194304
20180424174850,,,,,-1,247.0-248.0,2621440,20971520
20180424174850,,,,,7,248.0-249.0,524288,4194304
20180424174850,,,,,6,248.0-249.0,524288,4194304
20180424174850,,,,,3,248.0-249.0,524288,4194304
20180424174851,,,,,5,248.0-249.0,524288,4194304
20180424174851,,,,,4,248.0-249.0,393216,3145728
20180424174851,,,,,-1,248.0-249.0,2490368,19922944
20180424174851,,,,,5,249.0-250.0,524288,4194304
20180424174851,,,,,6,249.0-250.0,655360,5242880
20180424174851,,,,,4,249.0-250.0,393216,3145728
20180424174852,,,,,7,249.0-250.0,524288,4194304
20180424174852,,,,,3,249.0-250.0,524288,4194304
20180424174852,,,,,-1,249.0-250.0,2621440,20971520
20180424174852,,,,,5,250.0-251.0,393216,3145728
20180424174852,,,,,3,250.0-251.0,262144,2097152
20180424174852,,,,,6,250.0-251.0,655360,5242880
20180424174852,,,,,7,250.0-251.0,262144,2097152
20180424174852,,,,,4,250.0-251.0,393216,3145728
20180424174852,,,,,-1,250.0-251.0,1966080,15728640
20180424174853,,,,,6,251.0-252.0,786432,6291456
20180424174853,,,,,7,251.0-252.0,393216,3145728
20180424174853,,,,,4,251.0-252.0,524288,4194304
20180424174853,,,,,3,251.0-252.0,524288,4194304
20180424174854,,,,,5,251.0-252.0,655360,5242880
20180424174854,,,,,-1,251.0-252.0,2883584,23068672
20180424174854,,,,,4,252.0-253.0,524288,4194304
20180424174854,,,,,5,252.0-253.0,393216,3145728
20180424174854,,,,,6,252.0-253.0,786432,6291456
20180424174855,,,,,3,252.0-253.0,524288,4194304
20180424174855,,,,,7,252.0-253.0,524288,4194304
20180424174855,,,,,-1,252.0-253.0,2752512,22020096
20180424174855,,,,,5,253.0-254.0,393216,3145728
20180424174855,,,,,6,253.0-254.0,655360,5242880
20180424174855,,,,,4,253.0-254.0,524288,4194304
20180424174856,,,,,3,253.0-254.0,524288,4194304
20180424174856,,,,,7,253.0-254.0,393216,3145728
20180424174856,,,,,-1,253.0-254.0,2490368,19922944
20180424174856,,,,,3,254.0-255.0,393216,3145728
20180424174856,,,,,6,254.0-255.0,655360,5242880
20180424174856,,,,,7,254.0-255.0,393216,3145728
20180424174856,,,,,4,254.0-255.0,524288,4194304
20180424174856,,,,,5,254.0-255.0,655360,5242880
20180424174856,,,,,-1,254.0-255.0,2621440,20971520
20180424174857,,,,,5,255.0-256.0,524288,4194304
20180424174857,,,,,6,255.0-256.0,524288,4194304
20180424174857,,,,,4,255.0-256.0,524288,4194304
20180424174857,,,,,3,255.0-256.0,655360,5242880
20180424174858,,,,,7,255.0-256.0,524288,4194304
20180424174858,,,,,-1,255.0-256.0,2752512,22020096
20180424174858,,,,,6,256.0-257.0,524288,4194304
20180424174858,,,,,3,256.0-257.0,524288,4194304
20180424174858,,,,,4,256.0-257.0,524288,4194304
20180424174858,,,,,7,256.0-257.0,393216,3145728
20180424174859,,,,,5,256.0-257.0,524288,4194304
20180424174859,,,,,-1,256.0-257.0,2490368,19922944
